Long,Lat,SAMPLE_1
76.56,10.2,"24"
76.56,10.32,"119"
76.56,10.44,"959"
76.56,10.56,"92"
76.56,10.68,"80"
76.56,10.8,"63"
76.56,10.92,"93"
76.56,11.04,"623"
76.56,11.16,"1426"
76.56,11.28,"2350"
76.56,11.4,"2123"
76.56,11.52,"1334"
76.56,11.64,"955"
76.56,11.76,"906"
76.56,11.88,"965"
76.56,12,"758"
76.56,12.12,"675"
76.56,12.24,"753"
76.56,12.36,"814"
76.56,12.48,"793"
76.56,12.6,"840"
76.56,12.72,"869"
76.56,12.84,"929"
76.56,12.96,"877"
76.56,13.08,"869"
76.56,13.2,"817"
76.56,13.32,"858"
76.56,13.44,"763"
76.56,13.56,"700"
76.56,13.68,"763"
76.56,13.8,"706"
76.56,13.92,"619"
76.56,14.04,"652"
76.56,14.16,"637"
76.56,14.28,"649"
76.56,14.4,"611"
76.56,14.52,"599"
76.56,14.64,"602"
76.56,14.76,"604"
76.56,14.88,"710"
76.56,15,"978"
76.56,15.12,"708"
76.56,15.24,"513"
76.56,15.36,"439"
76.56,15.48,"405"
76.56,15.6,"440"
76.56,15.72,"450"
76.56,15.84,"445"
76.56,15.96,"502"
76.56,16.08,"532"
76.56,16.2,"528"
76.56,16.32,"396"
76.56,16.44,"497"
76.56,16.56,"420"
76.56,16.68,"489"
76.56,16.8,"446"
76.56,16.92,"462"
76.56,17.04,"427"
76.56,17.16,"414"
76.56,17.28,"417"
76.56,17.4,"426"
76.56,17.52,"476"
76.56,17.64,"554"
76.56,17.76,"561"
76.56,17.88,"592"
76.56,18,"603"
76.56,18.12,"639"
76.56,18.24,"628"
76.56,18.36,"610"
76.56,18.48,"598"
76.56,18.6,"614"
76.56,18.72,"630"
76.56,18.84,"471"
76.56,18.96,"422"
76.56,19.08,"392"
76.56,19.2,"411"
76.56,19.32,"421"
76.56,19.44,"406"
76.56,19.56,"443"
76.56,19.68,"500"
76.56,19.8,"496"
76.56,19.92,"527"
76.56,20.04,"558"
76.56,20.16,"533"
76.56,20.28,"561"
76.56,20.4,"529"
76.56,20.52,"410"
76.56,20.64,"353"
76.56,20.76,"278"
76.56,20.88,"245"
76.56,21,"267"
76.56,21.12,"379"
76.56,21.24,"413"
76.56,21.36,"302"
76.56,21.48,"287"
76.56,21.6,"352"
76.56,21.72,"319"
76.56,21.84,"281"
76.56,21.96,"288"
76.56,22.08,"274"
76.56,22.2,"295"
76.56,22.32,"295"
76.56,22.44,"333"
76.56,22.56,"327"
76.56,22.68,"428"
76.56,22.8,"584"
76.56,22.92,"542"
76.56,23.04,"488"
76.56,23.16,"466"
76.56,23.28,"478"
76.56,23.4,"471"
76.56,23.52,"450"
76.56,23.64,"450"
76.56,23.76,"448"
76.56,23.88,"438"
76.56,24,"431"
76.56,24.12,"375"
76.56,24.24,"345"
76.56,24.36,"327"
76.56,24.48,"332"
76.56,24.6,"397"
76.56,24.72,"288"
76.56,24.84,"273"
76.56,24.96,"293"
76.56,25.08,"260"
76.56,25.2,"236"
76.56,25.32,"223"
76.56,25.44,"216"
76.56,25.56,"221"
76.56,25.68,"221"
76.56,25.8,"220"
76.56,25.92,"217"
76.56,26.04,"244"
76.56,26.16,"240"
76.56,26.28,"237"
76.56,26.4,"246"
76.56,26.52,"248"
76.56,26.64,"271"
76.56,26.76,"381"
76.56,26.88,"304"
76.56,27,"281"
76.56,27.12,"282"
76.56,27.24,"306"
76.56,27.36,"280"
76.56,27.48,"271"
76.56,27.6,"340"
76.56,27.72,"463"
76.56,27.84,"408"
76.56,27.96,"281"
76.56,28.08,"262"
76.56,28.2,"247"
76.56,28.32,"239"
76.56,28.44,"221"
76.56,28.56,"216"
76.56,28.68,"216"
76.56,28.8,"217"
76.56,28.92,"221"
76.56,29.04,"224"
76.56,29.16,"225"
76.56,29.28,"230"
76.56,29.4,"230"
76.56,29.52,"233"
76.56,29.64,"235"
76.56,29.76,"248"
76.56,29.88,"246"
76.56,30,"246"
76.56,30.12,"249"
76.56,30.24,"255"
76.56,30.36,"258"
76.56,30.48,"266"
76.56,30.6,"273"
76.56,30.72,"289"
76.56,30.84,"293"
76.56,30.96,"284"
76.56,31.08,"274"
76.56,31.2,"287"
76.56,31.32,"691"
76.56,31.44,"774"
76.56,31.56,"791"
76.56,31.68,"845"
76.56,31.8,"781"
76.56,31.92,"742"
76.56,32.04,"979"
76.56,32.16,"2224"
76.56,32.28,"3551"
76.56,32.4,"2989"
76.56,32.52,"4505"
76.56,32.64,"3894"
76.56,32.76,"1826"
76.56,32.88,"4239"
76.56,33,"3267"
76.56,33.12,"4275"
76.56,33.24,"4635"
76.56,33.36,"4818"
76.56,33.48,"4958"
76.56,33.6,"5311"
76.56,33.72,"4141"
76.56,33.84,"5509"
76.56,33.96,"5002"
76.56,34.08,"4671"
76.56,34.2,"4695"
76.56,34.32,"4176"
76.56,34.44,"3919"
76.56,34.56,"3139"
76.56,34.68,"4818"
76.56,34.8,"4898"
76.56,34.92,"3169"
76.56,35.04,"4236"
76.56,35.16,"3490"
76.56,35.28,"4495"
76.56,35.4,"5548"
76.56,35.52,"5279"
76.56,35.64,"6099"
76.56,35.76,"5855"
76.68,8.88,"44"
76.68,9,"35"
76.68,9.12,"41"
76.68,9.24,"19"
76.68,9.36,"22"
76.68,9.48,"41"
76.68,9.6,"94"
76.68,9.72,"24"
76.68,9.84,"160"
76.68,9.96,"64"
76.68,10.08,"52"
76.68,10.2,"324"
76.68,10.32,"624"
76.68,10.44,"1017"
76.68,10.56,"346"
76.68,10.68,"112"
76.68,10.8,"91"
76.68,10.92,"1528"
76.68,11.04,"922"
76.68,11.16,"507"
76.68,11.28,"1765"
76.68,11.4,"2199"
76.68,11.52,"1435"
76.68,11.64,"953"
76.68,11.76,"820"
76.68,11.88,"772"
76.68,12,"742"
76.68,12.12,"667"
76.68,12.24,"722"
76.68,12.36,"713"
76.68,12.48,"736"
76.68,12.6,"806"
76.68,12.72,"894"
76.68,12.84,"914"
76.68,12.96,"834"
76.68,13.08,"807"
76.68,13.2,"812"
76.68,13.32,"835"
76.68,13.44,"863"
76.68,13.56,"699"
76.68,13.68,"680"
76.68,13.8,"650"
76.68,13.92,"605"
76.68,14.04,"595"
76.68,14.16,"613"
76.68,14.28,"568"
76.68,14.4,"572"
76.68,14.52,"574"
76.68,14.64,"610"
76.68,14.76,"541"
76.68,14.88,"668"
76.68,15,"687"
76.68,15.12,"529"
76.68,15.24,"453"
76.68,15.36,"410"
76.68,15.48,"387"
76.68,15.6,"424"
76.68,15.72,"414"
76.68,15.84,"414"
76.68,15.96,"425"
76.68,16.08,"466"
76.68,16.2,"527"
76.68,16.32,"449"
76.68,16.44,"379"
76.68,16.56,"436"
76.68,16.68,"494"
76.68,16.8,"513"
76.68,16.92,"510"
76.68,17.04,"394"
76.68,17.16,"426"
76.68,17.28,"443"
76.68,17.4,"511"
76.68,17.52,"564"
76.68,17.64,"537"
76.68,17.76,"527"
76.68,17.88,"578"
76.68,18,"611"
76.68,18.12,"631"
76.68,18.24,"592"
76.68,18.36,"581"
76.68,18.48,"587"
76.68,18.6,"619"
76.68,18.72,"567"
76.68,18.84,"475"
76.68,18.96,"386"
76.68,19.08,"407"
76.68,19.2,"417"
76.68,19.32,"438"
76.68,19.44,"399"
76.68,19.56,"421"
76.68,19.68,"524"
76.68,19.8,"461"
76.68,19.92,"577"
76.68,20.04,"525"
76.68,20.16,"557"
76.68,20.28,"538"
76.68,20.4,"383"
76.68,20.52,"342"
76.68,20.64,"317"
76.68,20.76,"281"
76.68,20.88,"251"
76.68,21,"270"
76.68,21.12,"350"
76.68,21.24,"799"
76.68,21.36,"345"
76.68,21.48,"285"
76.68,21.6,"376"
76.68,21.72,"345"
76.68,21.84,"291"
76.68,21.96,"292"
76.68,22.08,"247"
76.68,22.2,"248"
76.68,22.32,"265"
76.68,22.44,"292"
76.68,22.56,"295"
76.68,22.68,"342"
76.68,22.8,"553"
76.68,22.92,"507"
76.68,23.04,"502"
76.68,23.16,"470"
76.68,23.28,"451"
76.68,23.4,"444"
76.68,23.52,"436"
76.68,23.64,"427"
76.68,23.76,"417"
76.68,23.88,"440"
76.68,24,"412"
76.68,24.12,"348"
76.68,24.24,"333"
76.68,24.36,"322"
76.68,24.48,"364"
76.68,24.6,"343"
76.68,24.72,"341"
76.68,24.84,"301"
76.68,24.96,"270"
76.68,25.08,"270"
76.68,25.2,"260"
76.68,25.32,"243"
76.68,25.44,"238"
76.68,25.56,"254"
76.68,25.68,"221"
76.68,25.8,"220"
76.68,25.92,"209"
76.68,26.04,"210"
76.68,26.16,"383"
76.68,26.28,"239"
76.68,26.4,"287"
76.68,26.52,"249"
76.68,26.64,"261"
76.68,26.76,"259"
76.68,26.88,"283"
76.68,27,"263"
76.68,27.12,"265"
76.68,27.24,"279"
76.68,27.36,"288"
76.68,27.48,"255"
76.68,27.6,"260"
76.68,27.72,"332"
76.68,27.84,"294"
76.68,27.96,"264"
76.68,28.08,"258"
76.68,28.2,"243"
76.68,28.32,"230"
76.68,28.44,"220"
76.68,28.56,"217"
76.68,28.68,"222"
76.68,28.8,"218"
76.68,28.92,"219"
76.68,29.04,"227"
76.68,29.16,"227"
76.68,29.28,"232"
76.68,29.4,"235"
76.68,29.52,"235"
76.68,29.64,"242"
76.68,29.76,"246"
76.68,29.88,"249"
76.68,30,"247"
76.68,30.12,"251"
76.68,30.24,"258"
76.68,30.36,"267"
76.68,30.48,"275"
76.68,30.6,"288"
76.68,30.72,"313"
76.68,30.84,"330"
76.68,30.96,"391"
76.68,31.08,"337"
76.68,31.2,"644"
76.68,31.32,"487"
76.68,31.44,"852"
76.68,31.56,"777"
76.68,31.68,"1008"
76.68,31.8,"995"
76.68,31.92,"850"
76.68,32.04,"1201"
76.68,32.16,"2656"
76.68,32.28,"1441"
76.68,32.4,"4553"
76.68,32.52,"4310"
76.68,32.64,"3772"
76.68,32.76,"4399"
76.68,32.88,"4555"
76.68,33,"4737"
76.68,33.12,"4395"
76.68,33.24,"5031"
76.68,33.36,"5137"
76.68,33.48,"5268"
76.68,33.6,"4730"
76.68,33.72,"5021"
76.68,33.84,"5188"
76.68,33.96,"4644"
76.68,34.08,"5596"
76.68,34.2,"5259"
76.68,34.32,"4031"
76.68,34.44,"2963"
76.68,34.56,"4719"
76.68,34.68,"4595"
76.68,34.8,"4554"
76.68,34.92,"2809"
76.68,35.04,"5135"
76.68,35.16,"3927"
76.68,35.28,"3712"
76.68,35.4,"5501"
76.68,35.52,"4894"
76.68,35.64,"6639"
76.8,8.64,"19"
76.8,8.76,"53"
76.8,8.88,"74"
76.8,9,"61"
76.8,9.12,"140"
76.8,9.24,"44"
76.8,9.36,"38"
76.8,9.48,"106"
76.8,9.6,"102"
76.8,9.72,"243"
76.8,9.84,"346"
76.8,9.96,"47"
76.8,10.08,"621"
76.8,10.2,"266"
76.8,10.32,"894"
76.8,10.44,"559"
76.8,10.56,"247"
76.8,10.68,"149"
76.8,10.8,"132"
76.8,10.92,"549"
76.8,11.04,"887"
76.8,11.16,"515"
76.8,11.28,"824"
76.8,11.4,"2235"
76.8,11.52,"1334"
76.8,11.64,"975"
76.8,11.76,"896"
76.8,11.88,"797"
76.8,12,"717"
76.8,12.12,"679"
76.8,12.24,"668"
76.8,12.36,"659"
76.8,12.48,"762"
76.8,12.6,"728"
76.8,12.72,"766"
76.8,12.84,"748"
76.8,12.96,"793"
76.8,13.08,"753"
76.8,13.2,"787"
76.8,13.32,"844"
76.8,13.44,"820"
76.8,13.56,"767"
76.8,13.68,"669"
76.8,13.8,"611"
76.8,13.92,"610"
76.8,14.04,"609"
76.8,14.16,"566"
76.8,14.28,"547"
76.8,14.4,"528"
76.8,14.52,"513"
76.8,14.64,"541"
76.8,14.76,"547"
76.8,14.88,"509"
76.8,15,"622"
76.8,15.12,"541"
76.8,15.24,"468"
76.8,15.36,"442"
76.8,15.48,"380"
76.8,15.6,"387"
76.8,15.72,"384"
76.8,15.84,"419"
76.8,15.96,"400"
76.8,16.08,"438"
76.8,16.2,"521"
76.8,16.32,"412"
76.8,16.44,"371"
76.8,16.56,"489"
76.8,16.68,"571"
76.8,16.8,"432"
76.8,16.92,"458"
76.8,17.04,"405"
76.8,17.16,"411"
76.8,17.28,"435"
76.8,17.4,"475"
76.8,17.52,"496"
76.8,17.64,"588"
76.8,17.76,"609"
76.8,17.88,"633"
76.8,18,"578"
76.8,18.12,"624"
76.8,18.24,"588"
76.8,18.36,"597"
76.8,18.48,"631"
76.8,18.6,"559"
76.8,18.72,"522"
76.8,18.84,"525"
76.8,18.96,"395"
76.8,19.08,"400"
76.8,19.2,"404"
76.8,19.32,"395"
76.8,19.44,"414"
76.8,19.56,"415"
76.8,19.68,"430"
76.8,19.8,"506"
76.8,19.92,"578"
76.8,20.04,"517"
76.8,20.16,"533"
76.8,20.28,"507"
76.8,20.4,"403"
76.8,20.52,"309"
76.8,20.64,"288"
76.8,20.76,"269"
76.8,20.88,"251"
76.8,21,"273"
76.8,21.12,"320"
76.8,21.24,"491"
76.8,21.36,"456"
76.8,21.48,"318"
76.8,21.6,"306"
76.8,21.72,"374"
76.8,21.84,"316"
76.8,21.96,"288"
76.8,22.08,"261"
76.8,22.2,"283"
76.8,22.32,"250"
76.8,22.44,"266"
76.8,22.56,"293"
76.8,22.68,"312"
76.8,22.8,"384"
76.8,22.92,"510"
76.8,23.04,"492"
76.8,23.16,"483"
76.8,23.28,"477"
76.8,23.4,"459"
76.8,23.52,"446"
76.8,23.64,"442"
76.8,23.76,"432"
76.8,23.88,"391"
76.8,24,"425"
76.8,24.12,"416"
76.8,24.24,"341"
76.8,24.36,"396"
76.8,24.48,"376"
76.8,24.6,"336"
76.8,24.72,"334"
76.8,24.84,"304"
76.8,24.96,"323"
76.8,25.08,"324"
76.8,25.2,"297"
76.8,25.32,"290"
76.8,25.44,"291"
76.8,25.56,"287"
76.8,25.68,"283"
76.8,25.8,"244"
76.8,25.92,"205"
76.8,26.04,"215"
76.8,26.16,"417"
76.8,26.28,"261"
76.8,26.4,"258"
76.8,26.52,"265"
76.8,26.64,"242"
76.8,26.76,"234"
76.8,26.88,"253"
76.8,27,"268"
76.8,27.12,"252"
76.8,27.24,"266"
76.8,27.36,"235"
76.8,27.48,"239"
76.8,27.6,"243"
76.8,27.72,"392"
76.8,27.84,"266"
76.8,27.96,"276"
76.8,28.08,"264"
76.8,28.2,"251"
76.8,28.32,"231"
76.8,28.44,"220"
76.8,28.56,"214"
76.8,28.68,"217"
76.8,28.8,"221"
76.8,28.92,"224"
76.8,29.04,"228"
76.8,29.16,"230"
76.8,29.28,"229"
76.8,29.4,"236"
76.8,29.52,"239"
76.8,29.64,"243"
76.8,29.76,"249"
76.8,29.88,"253"
76.8,30,"254"
76.8,30.12,"261"
76.8,30.24,"264"
76.8,30.36,"276"
76.8,30.48,"281"
76.8,30.6,"297"
76.8,30.72,"341"
76.8,30.84,"407"
76.8,30.96,"419"
76.8,31.08,"853"
76.8,31.2,"826"
76.8,31.32,"1129"
76.8,31.44,"643"
76.8,31.56,"1225"
76.8,31.68,"1155"
76.8,31.8,"1218"
76.8,31.92,"914"
76.8,32.04,"2308"
76.8,32.16,"4252"
76.8,32.28,"4362"
76.8,32.4,"4221"
76.8,32.52,"4652"
76.8,32.64,"3623"
76.8,32.76,"5308"
76.8,32.88,"4173"
76.8,33,"4952"
76.8,33.12,"5647"
76.8,33.24,"5276"
76.8,33.36,"5847"
76.8,33.48,"4134"
76.8,33.6,"5275"
76.8,33.72,"4285"
76.8,33.84,"4318"
76.8,33.96,"5473"
76.8,34.08,"4365"
76.8,34.2,"4628"
76.8,34.32,"4052"
76.8,34.44,"4321"
76.8,34.56,"5258"
76.8,34.68,"5185"
76.8,34.8,"3898"
76.8,34.92,"2901"
76.8,35.04,"4491"
76.8,35.16,"3309"
76.8,35.28,"5220"
76.8,35.4,"5713"
76.8,35.52,"6988"
76.8,35.64,"5619"
76.92,8.52,"10"
76.92,8.64,"53"
76.92,8.76,"111"
76.92,8.88,"114"
76.92,9,"97"
76.92,9.12,"60"
76.92,9.24,"150"
76.92,9.36,"420"
76.92,9.48,"198"
76.92,9.6,"850"
76.92,9.72,"977"
76.92,9.84,"902"
76.92,9.96,"680"
76.92,10.08,"1039"
76.92,10.2,"1071"
76.92,10.32,"1063"
76.92,10.44,"1359"
76.92,10.56,"275"
76.92,10.68,"232"
76.92,10.8,"255"
76.92,10.92,"466"
76.92,11.04,"456"
76.92,11.16,"440"
76.92,11.28,"327"
76.92,11.4,"1228"
76.92,11.52,"1773"
76.92,11.64,"944"
76.92,11.76,"838"
76.92,11.88,"751"
76.92,12,"718"
76.92,12.12,"677"
76.92,12.24,"649"
76.92,12.36,"699"
76.92,12.48,"688"
76.92,12.6,"683"
76.92,12.72,"696"
76.92,12.84,"710"
76.92,12.96,"750"
76.92,13.08,"789"
76.92,13.2,"793"
76.92,13.32,"788"
76.92,13.44,"812"
76.92,13.56,"748"
76.92,13.68,"665"
76.92,13.8,"639"
76.92,13.92,"640"
76.92,14.04,"599"
76.92,14.16,"599"
76.92,14.28,"561"
76.92,14.4,"544"
76.92,14.52,"506"
76.92,14.64,"500"
76.92,14.76,"562"
76.92,14.88,"467"
76.92,15,"521"
76.92,15.12,"449"
76.92,15.24,"447"
76.92,15.36,"421"
76.92,15.48,"396"
76.92,15.6,"384"
76.92,15.72,"346"
76.92,15.84,"380"
76.92,15.96,"391"
76.92,16.08,"412"
76.92,16.2,"462"
76.92,16.32,"466"
76.92,16.44,"384"
76.92,16.56,"365"
76.92,16.68,"406"
76.92,16.8,"388"
76.92,16.92,"387"
76.92,17.04,"385"
76.92,17.16,"402"
76.92,17.28,"547"
76.92,17.4,"458"
76.92,17.52,"445"
76.92,17.64,"509"
76.92,17.76,"648"
76.92,17.88,"632"
76.92,18,"590"
76.92,18.12,"556"
76.92,18.24,"582"
76.92,18.36,"602"
76.92,18.48,"645"
76.92,18.6,"580"
76.92,18.72,"511"
76.92,18.84,"476"
76.92,18.96,"394"
76.92,19.08,"376"
76.92,19.2,"397"
76.92,19.32,"385"
76.92,19.44,"387"
76.92,19.56,"425"
76.92,19.68,"520"
76.92,19.8,"480"
76.92,19.92,"544"
76.92,20.04,"514"
76.92,20.16,"538"
76.92,20.28,"498"
76.92,20.4,"444"
76.92,20.52,"323"
76.92,20.64,"299"
76.92,20.76,"279"
76.92,20.88,"249"
76.92,21,"270"
76.92,21.12,"305"
76.92,21.24,"600"
76.92,21.36,"495"
76.92,21.48,"335"
76.92,21.6,"330"
76.92,21.72,"432"
76.92,21.84,"517"
76.92,21.96,"344"
76.92,22.08,"296"
76.92,22.2,"284"
76.92,22.32,"289"
76.92,22.44,"291"
76.92,22.56,"296"
76.92,22.68,"326"
76.92,22.8,"354"
76.92,22.92,"530"
76.92,23.04,"495"
76.92,23.16,"476"
76.92,23.28,"481"
76.92,23.4,"473"
76.92,23.52,"473"
76.92,23.64,"445"
76.92,23.76,"427"
76.92,23.88,"437"
76.92,24,"436"
76.92,24.12,"397"
76.92,24.24,"412"
76.92,24.36,"447"
76.92,24.48,"383"
76.92,24.6,"344"
76.92,24.72,"349"
76.92,24.84,"366"
76.92,24.96,"383"
76.92,25.08,"379"
76.92,25.2,"364"
76.92,25.32,"376"
76.92,25.44,"370"
76.92,25.56,"381"
76.92,25.68,"363"
76.92,25.8,"295"
76.92,25.92,"267"
76.92,26.04,"193"
76.92,26.16,"209"
76.92,26.28,"380"
76.92,26.4,"284"
76.92,26.52,"264"
76.92,26.64,"244"
76.92,26.76,"229"
76.92,26.88,"228"
76.92,27,"236"
76.92,27.12,"235"
76.92,27.24,"229"
76.92,27.36,"219"
76.92,27.48,"225"
76.92,27.6,"217"
76.92,27.72,"221"
76.92,27.84,"356"
76.92,27.96,"318"
76.92,28.08,"326"
76.92,28.2,"263"
76.92,28.32,"273"
76.92,28.44,"214"
76.92,28.56,"211"
76.92,28.68,"216"
76.92,28.8,"221"
76.92,28.92,"223"
76.92,29.04,"228"
76.92,29.16,"231"
76.92,29.28,"233"
76.92,29.4,"238"
76.92,29.52,"239"
76.92,29.64,"247"
76.92,29.76,"251"
76.92,29.88,"257"
76.92,30,"259"
76.92,30.12,"262"
76.92,30.24,"271"
76.92,30.36,"281"
76.92,30.48,"296"
76.92,30.6,"324"
76.92,30.72,"542"
76.92,30.84,"620"
76.92,30.96,"782"
76.92,31.08,"791"
76.92,31.2,"1255"
76.92,31.32,"1791"
76.92,31.44,"1402"
76.92,31.56,"844"
76.92,31.68,"987"
76.92,31.8,"1124"
76.92,31.92,"1539"
76.92,32.04,"2806"
76.92,32.16,"3721"
76.92,32.28,"4225"
76.92,32.4,"3672"
76.92,32.52,"4193"
76.92,32.64,"3637"
76.92,32.76,"4826"
76.92,32.88,"4361"
76.92,33,"4489"
76.92,33.12,"5370"
76.92,33.24,"5145"
76.92,33.36,"4094"
76.92,33.48,"3889"
76.92,33.6,"4816"
76.92,33.72,"4127"
76.92,33.84,"4720"
76.92,33.96,"4858"
76.92,34.08,"4723"
76.92,34.2,"3986"
76.92,34.32,"3206"
76.92,34.44,"5571"
76.92,34.56,"5203"
76.92,34.68,"4569"
76.92,34.8,"4234"
76.92,34.92,"5127"
76.92,35.04,"5313"
76.92,35.16,"4204"
76.92,35.28,"4540"
76.92,35.4,"5757"
76.92,35.52,"5111"
77.04,8.4,"44"
77.04,8.52,"63"
77.04,8.64,"124"
77.04,8.76,"111"
77.04,8.88,"183"
77.04,9,"419"
77.04,9.12,"167"
77.04,9.24,"455"
77.04,9.36,"474"
77.04,9.48,"401"
77.04,9.6,"1128"
77.04,9.72,"750"
77.04,9.84,"809"
77.04,9.96,"778"
77.04,10.08,"1652"
77.04,10.2,"1561"
77.04,10.32,"1924"
77.04,10.44,"937"
77.04,10.56,"296"
77.04,10.68,"333"
77.04,10.8,"309"
77.04,10.92,"408"
77.04,11.04,"401"
77.04,11.16,"393"
77.04,11.28,"353"
77.04,11.4,"272"
77.04,11.52,"299"
77.04,11.64,"1153"
77.04,11.76,"839"
77.04,11.88,"728"
77.04,12,"670"
77.04,12.12,"646"
77.04,12.24,"658"
77.04,12.36,"636"
77.04,12.48,"638"
77.04,12.6,"627"
77.04,12.72,"661"
77.04,12.84,"710"
77.04,12.96,"822"
77.04,13.08,"801"
77.04,13.2,"796"
77.04,13.32,"799"
77.04,13.44,"824"
77.04,13.56,"819"
77.04,13.68,"720"
77.04,13.8,"676"
77.04,13.92,"663"
77.04,14.04,"629"
77.04,14.16,"624"
77.04,14.28,"604"
77.04,14.4,"564"
77.04,14.52,"543"
77.04,14.64,"470"
77.04,14.76,"462"
77.04,14.88,"453"
77.04,15,"424"
77.04,15.12,"414"
77.04,15.24,"408"
77.04,15.36,"387"
77.04,15.48,"399"
77.04,15.6,"395"
77.04,15.72,"369"
77.04,15.84,"357"
77.04,15.96,"354"
77.04,16.08,"389"
77.04,16.2,"409"
77.04,16.32,"408"
77.04,16.44,"387"
77.04,16.56,"367"
77.04,16.68,"393"
77.04,16.8,"372"
77.04,16.92,"408"
77.04,17.04,"410"
77.04,17.16,"414"
77.04,17.28,"432"
77.04,17.4,"420"
77.04,17.52,"463"
77.04,17.64,"615"
77.04,17.76,"669"
77.04,17.88,"634"
77.04,18,"597"
77.04,18.12,"548"
77.04,18.24,"622"
77.04,18.36,"642"
77.04,18.48,"583"
77.04,18.6,"558"
77.04,18.72,"510"
77.04,18.84,"492"
77.04,18.96,"428"
77.04,19.08,"372"
77.04,19.2,"374"
77.04,19.32,"397"
77.04,19.44,"407"
77.04,19.56,"500"
77.04,19.68,"477"
77.04,19.8,"484"
77.04,19.92,"512"
77.04,20.04,"510"
77.04,20.16,"542"
77.04,20.28,"483"
77.04,20.4,"385"
77.04,20.52,"336"
77.04,20.64,"290"
77.04,20.76,"270"
77.04,20.88,"262"
77.04,21,"273"
77.04,21.12,"317"
77.04,21.24,"677"
77.04,21.36,"800"
77.04,21.48,"405"
77.04,21.6,"382"
77.04,21.72,"356"
77.04,21.84,"564"
77.04,21.96,"376"
77.04,22.08,"319"
77.04,22.2,"289"
77.04,22.32,"287"
77.04,22.44,"289"
77.04,22.56,"290"
77.04,22.68,"310"
77.04,22.8,"351"
77.04,22.92,"519"
77.04,23.04,"521"
77.04,23.16,"543"
77.04,23.28,"487"
77.04,23.4,"466"
77.04,23.52,"466"
77.04,23.64,"470"
77.04,23.76,"463"
77.04,23.88,"461"
77.04,24,"421"
77.04,24.12,"428"
77.04,24.24,"429"
77.04,24.36,"410"
77.04,24.48,"412"
77.04,24.6,"394"
77.04,24.72,"379"
77.04,24.84,"417"
77.04,24.96,"413"
77.04,25.08,"429"
77.04,25.2,"427"
77.04,25.32,"459"
77.04,25.44,"465"
77.04,25.56,"459"
77.04,25.68,"452"
77.04,25.8,"402"
77.04,25.92,"253"
77.04,26.04,"259"
77.04,26.16,"186"
77.04,26.28,"313"
77.04,26.4,"300"
77.04,26.52,"274"
77.04,26.64,"268"
77.04,26.76,"229"
77.04,26.88,"216"
77.04,27,"236"
77.04,27.12,"220"
77.04,27.24,"216"
77.04,27.36,"206"
77.04,27.48,"212"
77.04,27.6,"203"
77.04,27.72,"191"
77.04,27.84,"213"
77.04,27.96,"192"
77.04,28.08,"183"
77.04,28.2,"236"
77.04,28.32,"297"
77.04,28.44,"228"
77.04,28.56,"214"
77.04,28.68,"214"
77.04,28.8,"220"
77.04,28.92,"215"
77.04,29.04,"222"
77.04,29.16,"227"
77.04,29.28,"229"
77.04,29.4,"233"
77.04,29.52,"239"
77.04,29.64,"243"
77.04,29.76,"249"
77.04,29.88,"258"
77.04,30,"262"
77.04,30.12,"274"
77.04,30.24,"278"
77.04,30.36,"293"
77.04,30.48,"312"
77.04,30.6,"344"
77.04,30.72,"773"
77.04,30.84,"1444"
77.04,30.96,"1287"
77.04,31.08,"1275"
77.04,31.2,"1182"
77.04,31.32,"1540"
77.04,31.44,"2191"
77.04,31.56,"1734"
77.04,31.68,"971"
77.04,31.8,"1421"
77.04,31.92,"2363"
77.04,32.04,"2589"
77.04,32.16,"3856"
77.04,32.28,"4811"
77.04,32.4,"4438"
77.04,32.52,"3712"
77.04,32.64,"4689"
77.04,32.76,"5054"
77.04,32.88,"5006"
77.04,33,"5425"
77.04,33.12,"5439"
77.04,33.24,"4781"
77.04,33.36,"5032"
77.04,33.48,"5220"
77.04,33.6,"4138"
77.04,33.72,"5122"
77.04,33.84,"4863"
77.04,33.96,"3952"
77.04,34.08,"4945"
77.04,34.2,"4176"
77.04,34.32,"3576"
77.04,34.44,"4898"
77.04,34.56,"5454"
77.04,34.68,"5300"
77.04,34.8,"2942"
77.04,34.92,"4670"
77.04,35.04,"6219"
77.04,35.16,"5129"
77.04,35.28,"5263"
77.04,35.4,"5433"
77.04,35.52,"5353"
77.16,8.28,"27"
77.16,8.4,"80"
77.16,8.52,"155"
77.16,8.64,"115"
77.16,8.76,"997"
77.16,8.88,"401"
77.16,9,"704"
77.16,9.12,"428"
77.16,9.24,"1095"
77.16,9.36,"1055"
77.16,9.48,"970"
77.16,9.6,"980"
77.16,9.72,"1173"
77.16,9.84,"899"
77.16,9.96,"1004"
77.16,10.08,"1825"
77.16,10.2,"1737"
77.16,10.32,"1764"
77.16,10.44,"686"
77.16,10.56,"392"
77.16,10.68,"381"
77.16,10.8,"394"
77.16,10.92,"421"
77.16,11.04,"361"
77.16,11.16,"358"
77.16,11.28,"366"
77.16,11.4,"289"
77.16,11.52,"296"
77.16,11.64,"1085"
77.16,11.76,"1250"
77.16,11.88,"1253"
77.16,12,"1134"
77.16,12.12,"841"
77.16,12.24,"636"
77.16,12.36,"585"
77.16,12.48,"600"
77.16,12.6,"652"
77.16,12.72,"713"
