Longitude,Latitude
75.96,15.12
75.96,15.24
75.96,15.36
75.96,15.48
75.96,15.6
75.96,15.72
75.96,15.84
75.96,15.96
75.96,16.08
75.96,16.2
75.96,16.32
75.96,16.44
75.96,16.56
75.96,16.68
75.96,16.8
75.96,16.92
75.96,17.04
75.96,17.16
75.96,17.28
75.96,17.4
75.96,17.52
75.96,17.64
75.96,17.76
75.96,17.88
75.96,18
75.96,18.12
75.96,18.24
75.96,18.36
75.96,18.48
75.96,18.6
75.96,18.72
75.96,18.84
75.96,18.96
75.96,19.08
75.96,19.2
75.96,19.32
75.96,19.44
75.96,19.56
75.96,19.68
75.96,19.8
75.96,19.92
75.96,20.04
75.96,20.16
75.96,20.28
75.96,20.4
75.96,20.52
75.96,20.64
75.96,20.76
75.96,20.88
75.96,21
75.96,21.12
75.96,21.24
75.96,21.36
75.96,21.48
75.96,21.6
75.96,21.72
75.96,21.84
75.96,21.96
75.96,22.08
75.96,22.2
75.96,22.32
75.96,22.44
75.96,22.56
75.96,22.68
75.96,22.8
75.96,22.92
75.96,23.04
75.96,23.16
75.96,23.28
75.96,23.4
75.96,23.52
75.96,23.64
75.96,23.76
75.96,23.88
75.96,24
75.96,24.12
75.96,24.24
75.96,24.36
75.96,24.48
75.96,24.6
75.96,24.72
75.96,24.84
75.96,24.96
75.96,25.08
75.96,25.2
75.96,25.32
75.96,25.44
75.96,25.56
75.96,25.68
75.96,25.8
75.96,25.92
75.96,26.04
75.96,26.16
75.96,26.28
75.96,26.4
75.96,26.52
75.96,26.64
75.96,26.76
75.96,26.88
75.96,27
75.96,27.12
75.96,27.24
75.96,27.36
75.96,27.48
75.96,27.6
75.96,27.72
75.96,27.84
75.96,27.96
75.96,28.08
75.96,28.2
75.96,28.32
75.96,28.44
75.96,28.56
75.96,28.68
75.96,28.8
75.96,28.92
75.96,29.04
75.96,29.16
75.96,29.28
75.96,29.4
75.96,29.52
75.96,29.64
75.96,29.76
75.96,29.88
75.96,30
75.96,30.12
75.96,30.24
75.96,30.36
75.96,30.48
75.96,30.6
75.96,30.72
75.96,30.84
75.96,30.96
75.96,31.08
75.96,31.2
75.96,31.32
75.96,31.44
75.96,31.56
75.96,31.68
75.96,31.8
75.96,31.92
75.96,32.04
75.96,32.16
75.96,32.28
75.96,32.4
75.96,32.52
75.96,32.64
75.96,32.76
75.96,32.88
75.96,33
75.96,33.12
75.96,33.24
75.96,33.36
75.96,33.48
75.96,33.6
75.96,33.72
75.96,33.84
75.96,33.96
75.96,34.08
75.96,34.2
75.96,34.32
75.96,34.44
75.96,34.56
75.96,34.68
75.96,34.8
75.96,34.92
75.96,35.04
75.96,35.16
75.96,35.28
75.96,35.4
75.96,35.52
75.96,35.64
75.96,35.76
75.96,35.88
75.96,36
75.96,36.12
75.96,36.24
75.96,36.36
75.96,36.48
75.96,36.6
76.08,10.44
76.08,10.56
76.08,10.68
76.08,10.8
76.08,10.92
76.08,11.04
76.08,11.16
76.08,11.28
76.08,11.4
76.08,11.52
76.08,11.64
76.08,11.76
76.08,11.88
76.08,12
76.08,12.12
76.08,12.24
76.08,12.36
76.08,12.48
76.08,12.6
76.08,12.72
76.08,12.84
76.08,12.96
76.08,13.08
76.08,13.2
76.08,13.32
76.08,13.44
76.08,13.56
76.08,13.68
76.08,13.8
76.08,13.92
76.08,14.04
76.08,14.16
76.08,14.28
76.08,14.4
76.08,14.52
76.08,14.64
76.08,14.76
76.08,14.88
76.08,15
76.08,15.12
76.08,15.24
76.08,15.36
76.08,15.48
76.08,15.6
76.08,15.72
76.08,15.84
76.08,15.96
76.08,16.08
76.08,16.2
76.08,16.32
76.08,16.44
76.08,16.56
76.08,16.68
76.08,16.8
76.08,16.92
76.08,17.04
76.08,17.16
76.08,17.28
76.08,17.4
76.08,17.52
76.08,17.64
76.08,17.76
76.08,17.88
76.08,18
76.08,18.12
76.08,18.24
76.08,18.36
76.08,18.48
76.08,18.6
76.08,18.72
76.08,18.84
76.08,18.96
76.08,19.08
76.08,19.2
76.08,19.32
76.08,19.44
76.08,19.56
76.08,19.68
76.08,19.8
76.08,19.92
76.08,20.04
76.08,20.16
76.08,20.28
76.08,20.4
76.08,20.52
76.08,20.64
76.08,20.76
76.08,20.88
76.08,21
76.08,21.12
76.08,21.24
76.08,21.36
76.08,21.48
76.08,21.6
76.08,21.72
76.08,21.84
76.08,21.96
76.08,22.08
76.08,22.2
76.08,22.32
76.08,22.44
76.08,22.56
76.08,22.68
76.08,22.8
76.08,22.92
76.08,23.04
76.08,23.16
76.08,23.28
76.08,23.4
76.08,23.52
76.08,23.64
76.08,23.76
76.08,23.88
76.08,24
76.08,24.12
76.08,24.24
76.08,24.36
76.08,24.48
76.08,24.6
76.08,24.72
76.08,24.84
76.08,24.96
76.08,25.08
76.08,25.2
76.08,25.32
76.08,25.44
76.08,25.56
76.08,25.68
76.08,25.8
76.08,25.92
76.08,26.04
76.08,26.16
76.08,26.28
76.08,26.4
76.08,26.52
76.08,26.64
76.08,26.76
76.08,26.88
76.08,27
76.08,27.12
76.08,27.24
76.08,27.36
76.08,27.48
76.08,27.6
76.08,27.72
76.08,27.84
76.08,27.96
76.08,28.08
76.08,28.2
76.08,28.32
76.08,28.44
76.08,28.56
76.08,28.68
76.08,28.8
76.08,28.92
76.08,29.04
76.08,29.16
76.08,29.28
76.08,29.4
76.08,29.52
76.08,29.64
76.08,29.76
76.08,29.88
76.08,30
76.08,30.12
76.08,30.24
76.08,30.36
76.08,30.48
76.08,30.6
76.08,30.72
76.08,30.84
76.08,30.96
76.08,31.08
76.08,31.2
76.08,31.32
76.08,31.44
76.08,31.56
76.08,31.68
76.08,31.8
76.08,31.92
76.08,32.04
76.08,32.16
76.08,32.28
76.08,32.4
76.08,32.52
76.08,32.64
76.08,32.76
76.08,32.88
76.08,33
76.08,33.12
76.08,33.24
76.08,33.36
76.08,33.48
76.08,33.6
76.08,33.72
76.08,33.84
76.08,33.96
76.08,34.08
76.08,34.2
76.08,34.32
76.08,34.44
76.08,34.56
76.08,34.68
76.08,34.8
76.08,34.92
76.08,35.04
76.08,35.16
76.08,35.28
76.08,35.4
76.08,35.52
76.08,35.64
76.08,35.76
76.08,35.88
76.08,36.24
76.2,10.08
76.2,10.2
76.2,10.32
76.2,10.44
76.2,10.56
76.2,10.68
76.2,10.8
76.2,10.92
76.2,11.04
76.2,11.16
76.2,11.28
76.2,11.4
76.2,11.52
76.2,11.64
76.2,11.76
76.2,11.88
76.2,12
76.2,12.12
76.2,12.24
76.2,12.36
76.2,12.48
76.2,12.6
76.2,12.72
76.2,12.84
76.2,12.96
76.2,13.08
76.2,13.2
76.2,13.32
76.2,13.44
76.2,13.56
76.2,13.68
76.2,13.8
76.2,13.92
76.2,14.04
76.2,14.16
76.2,14.28
76.2,14.4
76.2,14.52
76.2,14.64
76.2,14.76
76.2,14.88
76.2,15
76.2,15.12
76.2,15.24
76.2,15.36
76.2,15.48
76.2,15.6
76.2,15.72
76.2,15.84
76.2,15.96
76.2,16.08
76.2,16.2
76.2,16.32
76.2,16.44
76.2,16.56
76.2,16.68
76.2,16.8
76.2,16.92
76.2,17.04
76.2,17.16
76.2,17.28
76.2,17.4
76.2,17.52
76.2,17.64
76.2,17.76
76.2,17.88
76.2,18
76.2,18.12
76.2,18.24
76.2,18.36
76.2,18.48
76.2,18.6
76.2,18.72
76.2,18.84
76.2,18.96
76.2,19.08
76.2,19.2
76.2,19.32
76.2,19.44
76.2,19.56
76.2,19.68
76.2,19.8
76.2,19.92
76.2,20.04
76.2,20.16
76.2,20.28
76.2,20.4
76.2,20.52
76.2,20.64
76.2,20.76
76.2,20.88
76.2,21
76.2,21.12
76.2,21.24
76.2,21.36
76.2,21.48
76.2,21.6
76.2,21.72
76.2,21.84
76.2,21.96
76.2,22.08
76.2,22.2
76.2,22.32
76.2,22.44
76.2,22.56
76.2,22.68
76.2,22.8
76.2,22.92
76.2,23.04
76.2,23.16
76.2,23.28
76.2,23.4
76.2,23.52
76.2,23.64
76.2,23.76
76.2,23.88
76.2,24
76.2,24.12
76.2,24.24
76.2,24.36
76.2,24.48
76.2,24.6
76.2,24.72
76.2,24.84
76.2,24.96
76.2,25.08
76.2,25.2
76.2,25.32
76.2,25.44
76.2,25.56
76.2,25.68
76.2,25.8
76.2,25.92
76.2,26.04
76.2,26.16
76.2,26.28
76.2,26.4
76.2,26.52
76.2,26.64
76.2,26.76
76.2,26.88
76.2,27
76.2,27.12
76.2,27.24
76.2,27.36
76.2,27.48
76.2,27.6
76.2,27.72
76.2,27.84
76.2,27.96
76.2,28.08
76.2,28.2
76.2,28.32
76.2,28.44
76.2,28.56
76.2,28.68
76.2,28.8
76.2,28.92
76.2,29.04
76.2,29.16
76.2,29.28
76.2,29.4
76.2,29.52
76.2,29.64
76.2,29.76
76.2,29.88
76.2,30
76.2,30.12
76.2,30.24
76.2,30.36
76.2,30.48
76.2,30.6
76.2,30.72
76.2,30.84
76.2,30.96
76.2,31.08
76.2,31.2
76.2,31.32
76.2,31.44
76.2,31.56
76.2,31.68
76.2,31.8
76.2,31.92
76.2,32.04
76.2,32.16
76.2,32.28
76.2,32.4
76.2,32.52
76.2,32.64
76.2,32.76
76.2,32.88
76.2,33
76.2,33.12
76.2,33.24
76.2,33.36
76.2,33.48
76.2,33.6
76.2,33.72
76.2,33.84
76.2,33.96
76.2,34.08
76.2,34.2
76.2,34.32
76.2,34.44
76.2,34.56
76.2,34.68
76.2,34.8
76.2,34.92
76.2,35.04
76.2,35.16
76.2,35.28
76.2,35.4
76.2,35.52
76.2,35.64
76.2,35.76
76.2,35.88
76.32,9.6
76.32,9.72
76.32,9.96
76.32,10.08
76.32,10.2
76.32,10.32
76.32,10.44
76.32,10.56
76.32,10.68
76.32,10.8
76.32,10.92
76.32,11.04
76.32,11.16
76.32,11.28
76.32,11.4
76.32,11.52
76.32,11.64
76.32,11.76
76.32,11.88
76.32,12
76.32,12.12
76.32,12.24
76.32,12.36
76.32,12.48
76.32,12.6
76.32,12.72
76.32,12.84
76.32,12.96
76.32,13.08
76.32,13.2
76.32,13.32
76.32,13.44
76.32,13.56
76.32,13.68
76.32,13.8
76.32,13.92
76.32,14.04
76.32,14.16
76.32,14.28
76.32,14.4
76.32,14.52
76.32,14.64
76.32,14.76
76.32,14.88
76.32,15
76.32,15.12
76.32,15.24
76.32,15.36
76.32,15.48
76.32,15.6
76.32,15.72
76.32,15.84
76.32,15.96
76.32,16.08
76.32,16.2
76.32,16.32
76.32,16.44
76.32,16.56
76.32,16.68
76.32,16.8
76.32,16.92
76.32,17.04
76.32,17.16
76.32,17.28
76.32,17.4
76.32,17.52
76.32,17.64
76.32,17.76
76.32,17.88
76.32,18
76.32,18.12
76.32,18.24
76.32,18.36
76.32,18.48
76.32,18.6
76.32,18.72
76.32,18.84
76.32,18.96
76.32,19.08
76.32,19.2
76.32,19.32
76.32,19.44
76.32,19.56
76.32,19.68
76.32,19.8
76.32,19.92
76.32,20.04
76.32,20.16
76.32,20.28
76.32,20.4
76.32,20.52
76.32,20.64
76.32,20.76
76.32,20.88
76.32,21
76.32,21.12
76.32,21.24
76.32,21.36
76.32,21.48
76.32,21.6
76.32,21.72
76.32,21.84
76.32,21.96
76.32,22.08
76.32,22.2
76.32,22.32
76.32,22.44
76.32,22.56
76.32,22.68
76.32,22.8
76.32,22.92
76.32,23.04
76.32,23.16
76.32,23.28
76.32,23.4
76.32,23.52
76.32,23.64
76.32,23.76
76.32,23.88
76.32,24
76.32,24.12
76.32,24.24
76.32,24.36
76.32,24.48
76.32,24.6
76.32,24.72
76.32,24.84
76.32,24.96
76.32,25.08
76.32,25.2
76.32,25.32
76.32,25.44
76.32,25.56
76.32,25.68
76.32,25.8
76.32,25.92
76.32,26.04
76.32,26.16
76.32,26.28
76.32,26.4
76.32,26.52
76.32,26.64
76.32,26.76
76.32,26.88
76.32,27
76.32,27.12
76.32,27.24
76.32,27.36
76.32,27.48
76.32,27.6
76.32,27.72
76.32,27.84
76.32,27.96
76.32,28.08
76.32,28.2
76.32,28.32
76.32,28.44
76.32,28.56
76.32,28.68
76.32,28.8
76.32,28.92
76.32,29.04
76.32,29.16
76.32,29.28
76.32,29.4
76.32,29.52
76.32,29.64
76.32,29.76
76.32,29.88
76.32,30
76.32,30.12
76.32,30.24
76.32,30.36
76.32,30.48
76.32,30.6
76.32,30.72
76.32,30.84
76.32,30.96
76.32,31.08
76.32,31.2
76.32,31.32
76.32,31.44
76.32,31.56
76.32,31.68
76.32,31.8
76.32,31.92
76.32,32.04
76.32,32.16
76.32,32.28
76.32,32.4
76.32,32.52
76.32,32.64
76.32,32.76
76.32,32.88
76.32,33
76.32,33.12
76.32,33.24
76.32,33.36
76.32,33.48
76.32,33.6
76.32,33.72
76.32,33.84
76.32,33.96
76.32,34.08
76.32,34.2
76.32,34.32
76.32,34.44
76.32,34.56
76.32,34.68
76.32,34.8
76.32,34.92
76.32,35.04
76.32,35.16
76.32,35.28
76.32,35.4
76.32,35.52
76.32,35.64
76.32,35.76
76.44,9.24
76.44,9.36
76.44,9.48
76.44,9.6
76.44,9.72
76.44,9.84
76.44,9.96
76.44,10.08
76.44,10.2
76.44,10.32
76.44,10.44
76.44,10.56
76.44,10.68
76.44,10.8
76.44,10.92
76.44,11.04
76.44,11.16
76.44,11.28
76.44,11.4
76.44,11.52
76.44,11.64
76.44,11.76
76.44,11.88
76.44,12
76.44,12.12
76.44,12.24
76.44,12.36
76.44,12.48
76.44,12.6
76.44,12.72
76.44,12.84
76.44,12.96
76.44,13.08
76.44,13.2
76.44,13.32
76.44,13.44
76.44,13.56
76.44,13.68
76.44,13.8
76.44,13.92
76.44,14.04
76.44,14.16
76.44,14.28
76.44,14.4
76.44,14.52
76.44,14.64
76.44,14.76
76.44,14.88
76.44,15
76.44,15.12
76.44,15.24
76.44,15.36
76.44,15.48
76.44,15.6
76.44,15.72
76.44,15.84
76.44,15.96
76.44,16.08
76.44,16.2
76.44,16.32
76.44,16.44
76.44,16.56
76.44,16.68
76.44,16.8
76.44,16.92
76.44,17.04
76.44,17.16
76.44,17.28
76.44,17.4
76.44,17.52
76.44,17.64
76.44,17.76
76.44,17.88
76.44,18
76.44,18.12
76.44,18.24
76.44,18.36
76.44,18.48
76.44,18.6
76.44,18.72
76.44,18.84
76.44,18.96
76.44,19.08
76.44,19.2
76.44,19.32
76.44,19.44
76.44,19.56
76.44,19.68
76.44,19.8
76.44,19.92
76.44,20.04
76.44,20.16
76.44,20.28
76.44,20.4
76.44,20.52
76.44,20.64
76.44,20.76
76.44,20.88
76.44,21
76.44,21.12
76.44,21.24
76.44,21.36
76.44,21.48
76.44,21.6
76.44,21.72
76.44,21.84
76.44,21.96
76.44,22.08
76.44,22.2
76.44,22.32
76.44,22.44
76.44,22.56
76.44,22.68
76.44,22.8
76.44,22.92
76.44,23.04
76.44,23.16
76.44,23.28
76.44,23.4
76.44,23.52
76.44,23.64
76.44,23.76
76.44,23.88
76.44,24
76.44,24.12
76.44,24.24
76.44,24.36
76.44,24.48
76.44,24.6
76.44,24.72
76.44,24.84
76.44,24.96
76.44,25.08
76.44,25.2
76.44,25.32
76.44,25.44
76.44,25.56
76.44,25.68
76.44,25.8
76.44,25.92
76.44,26.04
76.44,26.16
76.44,26.28
76.44,26.4
76.44,26.52
76.44,26.64
76.44,26.76
76.44,26.88
76.44,27
76.44,27.12
76.44,27.24
76.44,27.36
76.44,27.48
76.44,27.6
76.44,27.72
76.44,27.84
76.44,27.96
76.44,28.08
76.44,28.2
76.44,28.32
76.44,28.44
76.44,28.56
76.44,28.68
76.44,28.8
76.44,28.92
76.44,29.04
76.44,29.16
76.44,29.28
76.44,29.4
76.44,29.52
76.44,29.64
76.44,29.76
76.44,29.88
76.44,30
76.44,30.12
76.44,30.24
76.44,30.36
76.44,30.48
76.44,30.6
76.44,30.72
76.44,30.84
76.44,30.96
76.44,31.08
76.44,31.2
76.44,31.32
76.44,31.44
76.44,31.56
76.44,31.68
76.44,31.8
76.44,31.92
76.44,32.04
76.44,32.16
76.44,32.28
76.44,32.4
76.44,32.52
76.44,32.64
76.44,32.76
76.44,32.88
76.44,33
76.44,33.12
76.44,33.24
76.44,33.36
76.44,33.48
76.44,33.6
76.44,33.72
76.44,33.84
76.44,33.96
76.44,34.08
76.44,34.2
76.44,34.32
76.44,34.44
76.44,34.56
76.44,34.68
76.44,34.8
76.44,34.92
76.44,35.04
76.44,35.16
76.44,35.28
76.44,35.4
76.44,35.52
76.44,35.64
76.44,35.76
76.56,9
76.56,9.12
76.56,9.24
76.56,9.36
76.56,9.48
76.56,9.6
76.56,9.72
76.56,9.84
76.56,9.96
76.56,10.08
76.56,10.2
76.56,10.32
76.56,10.44
76.56,10.56
76.56,10.68
76.56,10.8
76.56,10.92
76.56,11.04
76.56,11.16
76.56,11.28
76.56,11.4
76.56,11.52
76.56,11.64
76.56,11.76
76.56,11.88
76.56,12
76.56,12.12
76.56,12.24
76.56,12.36
76.56,12.48
76.56,12.6
76.56,12.72
76.56,12.84
76.56,12.96
76.56,13.08
76.56,13.2
76.56,13.32
76.56,13.44
76.56,13.56
76.56,13.68
76.56,13.8
76.56,13.92
76.56,14.04
76.56,14.16
76.56,14.28
76.56,14.4
76.56,14.52
76.56,14.64
76.56,14.76
76.56,14.88
76.56,15
76.56,15.12
76.56,15.24
76.56,15.36
76.56,15.48
76.56,15.6
76.56,15.72
76.56,15.84
76.56,15.96
76.56,16.08
76.56,16.2
76.56,16.32
76.56,16.44
76.56,16.56
76.56,16.68
76.56,16.8
76.56,16.92
76.56,17.04
76.56,17.16
76.56,17.28
76.56,17.4
76.56,17.52
76.56,17.64
76.56,17.76
76.56,17.88
76.56,18
76.56,18.12
76.56,18.24
76.56,18.36
76.56,18.48
76.56,18.6
76.56,18.72
76.56,18.84
76.56,18.96
76.56,19.08
76.56,19.2
76.56,19.32
76.56,19.44
76.56,19.56
76.56,19.68
76.56,19.8
76.56,19.92
76.56,20.04
76.56,20.16
76.56,20.28
76.56,20.4
76.56,20.52
76.56,20.64
76.56,20.76
76.56,20.88
76.56,21
76.56,21.12
76.56,21.24
76.56,21.36
76.56,21.48
76.56,21.6
76.56,21.72
76.56,21.84
76.56,21.96
76.56,22.08
76.56,22.2
76.56,22.32
76.56,22.44
76.56,22.56
76.56,22.68
76.56,22.8
76.56,22.92
76.56,23.04
76.56,23.16
76.56,23.28
76.56,23.4
76.56,23.52
76.56,23.64
76.56,23.76
76.56,23.88
76.56,24
76.56,24.12
76.56,24.24
76.56,24.36
76.56,24.48
76.56,24.6
76.56,24.72
76.56,24.84
76.56,24.96
76.56,25.08
76.56,25.2
76.56,25.32
76.56,25.44
76.56,25.56
76.56,25.68
76.56,25.8
76.56,25.92
76.56,26.04
76.56,26.16
76.56,26.28
76.56,26.4
76.56,26.52
76.56,26.64
76.56,26.76
76.56,26.88
76.56,27
76.56,27.12
76.56,27.24
76.56,27.36
76.56,27.48
76.56,27.6
76.56,27.72
76.56,27.84
76.56,27.96
76.56,28.08
76.56,28.2
76.56,28.32
76.56,28.44
76.56,28.56
76.56,28.68
76.56,28.8
76.56,28.92
76.56,29.04
76.56,29.16
76.56,29.28
76.56,29.4
76.56,29.52
76.56,29.64
76.56,29.76
76.56,29.88
76.56,30
76.56,30.12
76.56,30.24
76.56,30.36
76.56,30.48
76.56,30.6
76.56,30.72
76.56,30.84
76.56,30.96
76.56,31.08
76.56,31.2
76.56,31.32
76.56,31.44
76.56,31.56
76.56,31.68
76.56,31.8
76.56,31.92
76.56,32.04
76.56,32.16
76.56,32.28
76.56,32.4
76.56,32.52
76.56,32.64
76.56,32.76
76.56,32.88
76.56,33
76.56,33.12
76.56,33.24
76.56,33.36
76.56,33.48
76.56,33.6
76.56,33.72
76.56,33.84
76.56,33.96
76.56,34.08
76.56,34.2
76.56,34.32
76.56,34.44
76.56,34.56
76.56,34.68
76.56,34.8
76.56,34.92
76.56,35.04
76.56,35.16
76.56,35.28
76.56,35.4
76.56,35.52
76.56,35.64
76.56,35.76
76.68,8.88
76.68,9
76.68,9.12
76.68,9.24
76.68,9.36
76.68,9.48
76.68,9.6
76.68,9.72
76.68,9.84
76.68,9.96
76.68,10.08
76.68,10.2
76.68,10.32
76.68,10.44
76.68,10.56
76.68,10.68
76.68,10.8
76.68,10.92
76.68,11.04
76.68,11.16
76.68,11.28
76.68,11.4
76.68,11.52
76.68,11.64
76.68,11.76
76.68,11.88
76.68,12
76.68,12.12
76.68,12.24
76.68,12.36
76.68,12.48
76.68,12.6
76.68,12.72
76.68,12.84
76.68,12.96
76.68,13.08
76.68,13.2
76.68,13.32
76.68,13.44
76.68,13.56
76.68,13.68
76.68,13.8
76.68,13.92
76.68,14.04
76.68,14.16
76.68,14.28
76.68,14.4
76.68,14.52
76.68,14.64
76.68,14.76
76.68,14.88
76.68,15
76.68,15.12
76.68,15.24
76.68,15.36
76.68,15.48
76.68,15.6
76.68,15.72
76.68,15.84
76.68,15.96
76.68,16.08
76.68,16.2
76.68,16.32
76.68,16.44
76.68,16.56
76.68,16.68
76.68,16.8
76.68,16.92
76.68,17.04
76.68,17.16
76.68,17.28
76.68,17.4
76.68,17.52
76.68,17.64
76.68,17.76
76.68,17.88
76.68,18
76.68,18.12
76.68,18.24
76.68,18.36
76.68,18.48
76.68,18.6
76.68,18.72
76.68,18.84
76.68,18.96
76.68,19.08
76.68,19.2
76.68,19.32
76.68,19.44
76.68,19.56
76.68,19.68
76.68,19.8
76.68,19.92
76.68,20.04
76.68,20.16
76.68,20.28
76.68,20.4
76.68,20.52
76.68,20.64
76.68,20.76
76.68,20.88
76.68,21
76.68,21.12
76.68,21.24
76.68,21.36
76.68,21.48
76.68,21.6
76.68,21.72
76.68,21.84
76.68,21.96
76.68,22.08
76.68,22.2
76.68,22.32
76.68,22.44
76.68,22.56
76.68,22.68
76.68,22.8
76.68,22.92
76.68,23.04
76.68,23.16
76.68,23.28
76.68,23.4
76.68,23.52
76.68,23.64
76.68,23.76
76.68,23.88
76.68,24
76.68,24.12
76.68,24.24
76.68,24.36
76.68,24.48
76.68,24.6
76.68,24.72
76.68,24.84
76.68,24.96
76.68,25.08
76.68,25.2
76.68,25.32
76.68,25.44
76.68,25.56
76.68,25.68
76.68,25.8
76.68,25.92
76.68,26.04
76.68,26.16
76.68,26.28
76.68,26.4
76.68,26.52
76.68,26.64
76.68,26.76
76.68,26.88
76.68,27
76.68,27.12
76.68,27.24
76.68,27.36
76.68,27.48
76.68,27.6
76.68,27.72
76.68,27.84
76.68,27.96
76.68,28.08
76.68,28.2
76.68,28.32
76.68,28.44
76.68,28.56
76.68,28.68
76.68,28.8
76.68,28.92
76.68,29.04
76.68,29.16
76.68,29.28
76.68,29.4
76.68,29.52
76.68,29.64
76.68,29.76
76.68,29.88
76.68,30
76.68,30.12
76.68,30.24
76.68,30.36
76.68,30.48
76.68,30.6
76.68,30.72
76.68,30.84
76.68,30.96
76.68,31.08
76.68,31.2
76.68,31.32
76.68,31.44
76.68,31.56
76.68,31.68
76.68,31.8
76.68,31.92
76.68,32.04
76.68,32.16
76.68,32.28
76.68,32.4
76.68,32.52
76.68,32.64
76.68,32.76
76.68,32.88
76.68,33
76.68,33.12
76.68,33.24
76.68,33.36
76.68,33.48
76.68,33.6
76.68,33.72
76.68,33.84
76.68,33.96
76.68,34.08
76.68,34.2
76.68,34.32
76.68,34.44
76.68,34.56
76.68,34.68
76.68,34.8
76.68,34.92
76.68,35.04
76.68,35.16
76.68,35.28
76.68,35.4
76.68,35.52
76.68,35.64
76.8,8.64
76.8,8.76
76.8,8.88
76.8,9
76.8,9.12
76.8,9.24
76.8,9.36
76.8,9.48
76.8,9.6
76.8,9.72
76.8,9.84
76.8,9.96
76.8,10.08
76.8,10.2
76.8,10.32
76.8,10.44
76.8,10.56
76.8,10.68
76.8,10.8
76.8,10.92
76.8,11.04
76.8,11.16
76.8,11.28
76.8,11.4
76.8,11.52
76.8,11.64
76.8,11.76
76.8,11.88
76.8,12
76.8,12.12
76.8,12.24
76.8,12.36
76.8,12.48
76.8,12.6
76.8,12.72
76.8,12.84
76.8,12.96
76.8,13.08
76.8,13.2
76.8,13.32
76.8,13.44
76.8,13.56
76.8,13.68
76.8,13.8
76.8,13.92
76.8,14.04
76.8,14.16
76.8,14.28
76.8,14.4
76.8,14.52
76.8,14.64
76.8,14.76
76.8,14.88
76.8,15
76.8,15.12
76.8,15.24
76.8,15.36
76.8,15.48
76.8,15.6
76.8,15.72
76.8,15.84
76.8,15.96
76.8,16.08
76.8,16.2
76.8,16.32
76.8,16.44
76.8,16.56
76.8,16.68
76.8,16.8
76.8,16.92
76.8,17.04
76.8,17.16
76.8,17.28
76.8,17.4
76.8,17.52
76.8,17.64
76.8,17.76
76.8,17.88
76.8,18
76.8,18.12
76.8,18.24
76.8,18.36
76.8,18.48
76.8,18.6
76.8,18.72
76.8,18.84
76.8,18.96
76.8,19.08
76.8,19.2
76.8,19.32
76.8,19.44
76.8,19.56
76.8,19.68
76.8,19.8
76.8,19.92
76.8,20.04
76.8,20.16
76.8,20.28
76.8,20.4
76.8,20.52
76.8,20.64
76.8,20.76
76.8,20.88
76.8,21
76.8,21.12
76.8,21.24
76.8,21.36
76.8,21.48
76.8,21.6
76.8,21.72
76.8,21.84
76.8,21.96
76.8,22.08
76.8,22.2
76.8,22.32
76.8,22.44
76.8,22.56
76.8,22.68
76.8,22.8
76.8,22.92
76.8,23.04
76.8,23.16
76.8,23.28
76.8,23.4
76.8,23.52
76.8,23.64
76.8,23.76
76.8,23.88
76.8,24
76.8,24.12
76.8,24.24
76.8,24.36
76.8,24.48
76.8,24.6
76.8,24.72
76.8,24.84
76.8,24.96
76.8,25.08
76.8,25.2
76.8,25.32
76.8,25.44
76.8,25.56
76.8,25.68
76.8,25.8
76.8,25.92
76.8,26.04
76.8,26.16
76.8,26.28
76.8,26.4
76.8,26.52
76.8,26.64
76.8,26.76
76.8,26.88
76.8,27
76.8,27.12
76.8,27.24
76.8,27.36
76.8,27.48
76.8,27.6
76.8,27.72
76.8,27.84
76.8,27.96
76.8,28.08
76.8,28.2
76.8,28.32
76.8,28.44
76.8,28.56
76.8,28.68
76.8,28.8
76.8,28.92
76.8,29.04
76.8,29.16
76.8,29.28
76.8,29.4
76.8,29.52
76.8,29.64
76.8,29.76
76.8,29.88
76.8,30
76.8,30.12
76.8,30.24
76.8,30.36
76.8,30.48
76.8,30.6
76.8,30.72
76.8,30.84
76.8,30.96
76.8,31.08
76.8,31.2
76.8,31.32
76.8,31.44
76.8,31.56
76.8,31.68
76.8,31.8
76.8,31.92
76.8,32.04
76.8,32.16
76.8,32.28
76.8,32.4
76.8,32.52
76.8,32.64
76.8,32.76
76.8,32.88
76.8,33
76.8,33.12
76.8,33.24
76.8,33.36
76.8,33.48
76.8,33.6
76.8,33.72
76.8,33.84
76.8,33.96
76.8,34.08
76.8,34.2
76.8,34.32
76.8,34.44
76.8,34.56
76.8,34.68
76.8,34.8
76.8,34.92
76.8,35.04
76.8,35.16
76.8,35.28
76.8,35.4
76.8,35.52
76.8,35.64
76.92,8.52
76.92,8.64
76.92,8.76
76.92,8.88
76.92,9
76.92,9.12
76.92,9.24
76.92,9.36
76.92,9.48
76.92,9.6
76.92,9.72
76.92,9.84
76.92,9.96
76.92,10.08
76.92,10.2
76.92,10.32
76.92,10.44
76.92,10.56
76.92,10.68
76.92,10.8
76.92,10.92
76.92,11.04
76.92,11.16
76.92,11.28
76.92,11.4
76.92,11.52
76.92,11.64
76.92,11.76
76.92,11.88
76.92,12
76.92,12.12
76.92,12.24
76.92,12.36
76.92,12.48
76.92,12.6
76.92,12.72
76.92,12.84
76.92,12.96
76.92,13.08
76.92,13.2
76.92,13.32
