long,lat,Distance,Elevation,L-Mean,L-CV,L-Skew,L-Kurtosis,,,,,,,,,,,,,,,,,
75.5,25.75,478026.9235,340,74.68037308,0.244884992,0.27118039,0.218344657,,,,,,,,,,-0.686314137,0.395760954,-0.037598007,-0.323910964,-0.434825564,-0.102021795,0.389150058,0.310667861
76,25.75,512325.4731,286,77.8601777,0.236795599,0.205951777,0.163583775,,,,,,,,,,-0.600972784,0.395760954,0.047963437,-0.3666865,-0.318369851,-0.198435534,-0.516257894,-0.488265356
76.5,25.75,550109.9943,219,87.80626129,0.246422217,0.144894684,0.142706666,,,,,,,,,,-0.515631431,0.395760954,0.142221014,-0.41975985,0.045890971,-0.08370032,-1.363762922,-0.792851682
77,25.75,590711.8996,394,76.2493893,0.238575061,0.17284487,0.183233176,,,,,,,,,,-0.430290078,0.395760954,0.243506861,-0.281135428,-0.37736263,-0.177226949,-0.975799427,-0.201590661
77.5,25.75,633589.79,416,73.81437707,0.255885709,0.333944407,0.241328481,,,,,,,,,,-0.344948725,0.395760954,0.350470399,-0.263708358,-0.466541406,0.02909067,1.260348103,0.64599008
78,25.75,678312.1784,244,75.07300951,0.223365427,0.181657252,0.168528226,,,,,,,,,,-0.259607372,0.395760954,0.462035236,-0.399956361,-0.420445826,-0.358503552,-0.853478863,-0.416128349
78.5,25.75,724537.6169,197,91.47400222,0.256335383,0.246336822,0.184197639,,,,,,,,,,-0.174266019,0.395760954,0.577349595,-0.437186921,0.18021664,0.034450127,0.044308079,-0.18751964
79,25.75,771996.1478,169,80.97478211,0.247492885,0.205900837,0.191307237,,,,,,,,,,-0.088924666,0.395760954,0.695740037,-0.459366828,-0.204302002,-0.070939523,-0.516964968,-0.083794247
79.5,25.75,820473.8295,148,89.04480559,0.258660341,0.200942562,0.226576288,,,,,,,,,,-0.003583313,0.395760954,0.81667286,-0.476001759,0.091250852,0.062160227,-0.585788471,0.430763141
80,25.75,868023.3531,126,87.20246965,0.246581422,0.236927681,0.166961112,,,,,,,,,,0.08175804,0.395760954,0.935290293,-0.493428829,0.023777982,-0.08180283,-0.086295818,-0.438991739
80.5,25.75,833542.5,108,84.30118522,0.21239389,0.19670221,0.167718108,,,,,,,,,,0.167099393,0.395760954,0.849274073,-0.507687341,-0.082477334,-0.489268234,-0.644646819,-0.427947555
81,25.75,801434.7192,108,89.75955796,0.237863674,0.206316151,0.181404627,,,,,,,,,,0.252440746,0.395760954,0.769177739,-0.507687341,0.117427616,-0.185705642,-0.511200188,-0.228268254
81.5,25.75,771996.1478,105,92.64631123,0.227114947,0.19074343,0.136705465,,,,,,,,,,0.337782099,0.395760954,0.695740037,-0.51006376,0.223150749,-0.313814754,-0.727357865,-0.88040613
82,25.75,745543.0613,105,92.0147153,0.25355442,0.232091928,0.169755458,,,,,,,,,,0.423123452,0.395760954,0.62974995,-0.51006376,0.200019469,0.001305113,-0.15341865,-0.398223663
82.5,25.75,707284.286,86,111.032236,0.253132801,0.295760377,0.164976337,,,,,,,,,,0.508464805,0.395760954,0.534309294,-0.525114411,0.896508461,-0.003719969,0.730333393,-0.46794859
83,25.75,669145.3859,79,91.29059027,0.228770662,0.21184057,0.177412883,,,,,,,,,,0.593806158,0.395760954,0.43916768,-0.530659388,0.173499444,-0.294081052,-0.434518305,-0.286505754
83.5,25.75,628697.1137,74,78.94506533,0.222265977,0.190820196,0.162807457,,,,,,,,,,0.679147511,0.395760954,0.338265088,-0.534620086,-0.278637422,-0.371607388,-0.726292312,-0.499591438
84,25.75,590711.8996,63,82.52566922,0.197145716,0.170454688,0.16846563,,,,,,,,,,0.764488864,0.395760954,0.243506861,-0.543333621,-0.147503021,-0.671004177,-1.008976429,-0.417041592
84.5,25.75,550109.9943,60,106.3665139,0.247156348,0.254614185,0.181796627,,,,,,,,,,0.849830217,0.395760954,0.142221014,-0.54571004,0.725633185,-0.074950552,0.159202294,-0.222549175
85,25.75,512325.4731,54,85.87986938,0.215667147,0.162414991,0.14737889,,,,,,,,,,0.93517157,0.395760954,0.047963437,-0.550462877,-0.024660326,-0.450255795,-1.120571713,-0.724686327
85.5,25.75,478026.9235,51,99.59905068,0.243827119,0.30085133,0.246853232,,,,,,,,,,1.020512923,0.395760954,-0.037598007,-0.552839296,0.477784703,-0.114630095,0.800998537,0.726593367
86,25.75,448015.633,49,94.83522301,0.212011042,0.111030659,0.123658099,,,,,,,,,,1.105854276,0.395760954,-0.112464419,-0.554423575,0.303316455,-0.493831222,-1.833813658,-1.070760517
86.5,25.75,423204.7089,42,98.03090471,0.196690629,0.080800638,0.145455496,,,,,,,,,,1.191195629,0.395760954,-0.174357954,-0.559968552,0.420353642,-0.676428149,-2.253422479,-0.75274766
87,25.75,404552.0661,45,112.2214639,0.232587327,0.236317206,0.180366734,,,,,,,,,,1.276536982,0.395760954,-0.220888991,-0.557592133,0.9400622,-0.248591985,-0.094769537,-0.243410581
87.5,25.75,392935.7027,36,109.0084642,0.215171546,0.234783016,0.212269506,,,,,,,,,,1.361878335,0.395760954,-0.249867266,-0.564721389,0.822390766,-0.456162635,-0.116064913,0.22203452
88,25.75,388986.5,37,104.1628202,0.199168087,0.273104953,0.211102867,,,,,,,,,,1.447219688,0.395760954,-0.25971898,-0.56392925,0.644926114,-0.646900471,0.41586402,0.205013855
90,25.75,404552.0661,30,125.8929298,0.238987326,0.186352114,0.199133388,,,,,,,,,,1.7885851,0.395760954,-0.220888991,-0.569474226,1.440759723,-0.172313352,-0.788311674,0.030385287
90.5,25.75,423204.7089,224,108.4239814,0.235442703,0.283232494,0.153180163,,,,,,,,,,1.873926453,0.395760954,-0.174357954,-0.415799153,0.800984935,-0.214560077,0.556439693,-0.640048726
91,25.75,448015.633,585,105.4784539,0.245513379,0.283843405,0.170136415,,,,,,,,,,1.959267806,0.395760954,-0.112464419,-0.129836773,0.693109282,-0.094532341,0.564919463,-0.392665695
91.5,25.75,478026.9235,575,94.80778511,0.263758989,0.380873205,0.220221936,,,,,,,,,,2.044609159,0.395760954,-0.037598007,-0.137758168,0.302311582,0.122928658,1.911744859,0.3380564
92,25.75,512325.4731,909,91.89692023,0.312298779,0.422312154,0.312357424,,,,,,,,,,2.129950512,0.395760954,0.047963437,0.126816443,0.195705396,0.701451997,2.486939581,1.682265973
92.5,25.75,550109.9943,734,71.4868943,0.208799766,0.329263686,0.244345477,,,,,,,,,,2.215291865,0.395760954,0.142221014,-0.011807979,-0.551782072,-0.532104938,1.195377198,0.690006506
93,25.75,590711.8996,136,73.64947201,0.177616704,0.204525111,0.184467884,,,,,,,,,,2.300633218,0.395760954,0.243506861,-0.485507434,-0.472580813,-0.903761452,-0.536060779,-0.183576904
93.5,25.75,633589.79,227,63.35287757,0.191995194,0.290450594,0.235028807,,,,,,,,,,2.385974571,0.395760954,0.350470399,-0.413422734,-0.849678585,-0.73239087,0.656630772,0.554081063
94,25.75,678312.1784,919,66.0056163,0.181118544,0.364097296,0.296745438,,,,,,,,,,2.471315924,0.395760954,0.462035236,0.134737839,-0.752525894,-0.862024638,1.678886291,1.454495095
94.5,25.75,724537.6169,1136,66.11921527,0.172520399,0.271041943,0.28157541,,,,,,,,,,2.556657277,0.395760954,0.577349595,0.306632123,-0.748365497,-0.964501957,0.38722834,1.233172157
95,25.75,771996.1478,2812,61.51188467,0.209062314,0.208930417,0.391567267,,,,,,,,,,2.64199863,0.395760954,0.695740037,1.634258018,-0.917102268,-0.528975749,-0.474912781,2.837897007
70.5,26.25,324023.07,152,38.29670727,0.343674905,0.369678791,0.27982602,,,,,,,,,,-1.539727667,0.480040705,-0.421777286,-0.472833201,-1.767324322,1.075409551,1.75636042,1.207649453
71,26.25,333417,240,43.46689564,0.31856838,0.257196415,0.210904197,,,,,,,,,,-1.454386314,0.480040705,-0.398343111,-0.40312492,-1.577973705,0.776176475,0.195045024,0.202115361
71.5,26.25,338016.0829,238,41.55563221,0.313392437,0.255983059,0.180788925,,,,,,,,,,-1.369044961,0.480040705,-0.386870201,-0.404709199,-1.647970944,0.714486801,0.178202995,-0.237251031
72,26.25,351452.3811,206,48.92538584,0.29571984,0.281357909,0.221975198,,,,,,,,,,-1.283703608,0.480040705,-0.353351901,-0.430057665,-1.378064453,0.50385528,0.530419453,0.363635594
72.5,26.25,372771.5307,181,50.05854023,0.288230458,0.265847597,0.181963413,,,,,,,,,,-1.198362255,0.480040705,-0.300168975,-0.449861153,-1.336564324,0.414592795,0.315128046,-0.220115853
73,26.25,400717.3596,234,69.9807852,0.301720455,0.271766942,0.154531607,,,,,,,,,,-1.113020902,0.480040705,-0.230455081,-0.407877757,-0.606941124,0.575373838,0.397291713,-0.62033185
73.5,26.25,434011.6766,250,75.88057046,0.289218623,0.322847074,0.202691092,,,,,,,,,,-1.027679549,0.480040705,-0.147398804,-0.395203524,-0.390870083,0.426370277,1.1063112,0.082290366
74,26.25,458237.8251,300,63.50574126,0.259112205,0.215522988,0.136345039,,,,,,,,,,-0.942338196,0.480040705,-0.086964055,-0.355596546,-0.844080175,0.067545786,-0.383404378,-0.885664561
74.5,26.25,474786.0018,452,58.94017171,0.25743131,0.159174426,0.12140078,,,,,,,,,,-0.856996843,0.480040705,-0.045682837,-0.235191334,-1.011287509,0.047511974,-1.165552484,-1.103693645
75,26.25,497028.7252,388,58.44573432,0.252432909,0.223938164,0.184639372,,,,,,,,,,-0.77165549,0.480040705,0.009804044,-0.285888265,-1.029395558,-0.012061659,-0.266597245,-0.181074982
75.5,26.25,524241.6039,290,73.97609276,0.262399147,0.20124706,0.178601344,,,,,,,,,,-0.686314137,0.480040705,0.077689514,-0.363517942,-0.460618804,0.106721329,-0.581561876,-0.269166717
76,26.25,555695,268,75.9938765,0.249737826,0.228910851,0.214231006,,,,,,,,,,-0.600972784,0.480040705,0.156153415,-0.380945012,-0.386720414,-0.044183108,-0.197573696,0.2506518
76.5,26.25,590711.8996,240,75.50764459,0.261601757,0.29705238,0.220532703,,,,,,,,,,-0.515631431,0.480040705,0.243506861,-0.40312492,-0.40452795,0.097217606,0.748267084,0.342590331
77,26.25,628697.1137,333,76.15462168,0.259587349,0.268379843,0.226628734,,,,,,,,,,-0.430290078,0.480040705,0.338265088,-0.329455941,-0.380833356,0.073208807,0.350276972,0.431528301
77.5,26.25,669145.3859,201,76.30848894,0.253298856,0.335825711,0.318114994,,,,,,,,,,-0.344948725,0.480040705,0.43916768,-0.434018362,-0.375198192,-0.001740836,1.286461606,1.76626597
78,26.25,711636.8352,225,94.68397633,0.195049311,0.16519574,0.166992376,,,,,,,,,,-0.259607372,0.480040705,0.545167199,-0.415007013,0.297777265,-0.69599026,-1.081973433,-0.438535613
78.5,26.25,755826.9398,183,75.34052993,0.221007304,0.281312001,0.18561995,,,,,,,,,,-0.174266019,0.480040705,0.655404197,-0.448276874,-0.410648281,-0.38660893,0.529782225,-0.166768851
79,26.25,801434.7192,142,69.67012462,0.237573037,0.223268853,0.171801784,,,,,,,,,,-0.088924666,0.480040705,0.769177739,-0.480754596,-0.618318615,-0.18916961,-0.275887639,-0.368368814
79.5,26.25,848231.6049,137,89.77066866,0.23898114,0.277384977,0.262548299,,,,,,,,,,-0.003583313,0.480040705,0.885917635,-0.484715294,0.117834529,-0.17238708,0.475273037,0.955576354
80,26.25,896031.2659,129,80.94310368,0.256283338,0.209886989,0.175726273,,,,,,,,,,0.08175804,0.480040705,1.005159062,-0.49105241,-0.205462179,0.033829826,-0.461635051,-0.31111253
80.5,26.25,878630.9263,124,76.43140716,0.229602117,0.230631574,0.223867998,,,,,,,,,,0.167099393,0.480040705,0.961752032,-0.495013108,-0.370696491,-0.284171324,-0.173689143,0.391250577
81,26.25,848231.6049,118,94.98091071,0.267069676,0.23886111,0.15737199,,,,,,,,,,0.252440746,0.480040705,0.885917635,-0.499765946,0.308652054,0.162387207,-0.059458792,-0.578892117
81.5,26.25,820473.8295,114,86.45233844,0.240805438,0.264652931,0.195438104,,,,,,,,,,0.337782099,0.480040705,0.81667286,-0.502934504,-0.003694481,-0.150644115,0.298545445,-0.023527013
82,26.25,785871.4053,101,88.38143277,0.196460882,0.17097893,0.139949133,,,,,,,,,,0.423123452,0.480040705,0.730353368,-0.513232318,0.066955789,-0.679166397,-1.00169967,-0.833082676
82.5,26.25,747611.1462,94,84.64543532,0.249258633,0.208251343,0.248634155,,,,,,,,,,0.508464805,0.480040705,0.634909011,-0.518777295,-0.069869676,-0.049894388,-0.484338691,0.752576121
83,26.25,707284.286,84,95.89999614,0.235965354,0.261521801,0.189002938,,,,,,,,,,0.593806158,0.480040705,0.534309294,-0.52669869,0.342312219,-0.208330841,0.25508369,-0.117412789
83.5,26.25,669145.3859,77,84.22801113,0.196062305,0.173758261,0.232197443,,,,,,,,,,0.679147511,0.480040705,0.43916768,-0.532243667,-0.085157228,-0.683916853,-0.963121073,0.512772913
84,26.25,628697.1137,70,91.22384736,0.238703336,0.268022938,0.175854268,,,,,,,,,,0.764488864,0.480040705,0.338265088,-0.537788644,0.171055082,-0.175698098,0.34532294,-0.309245149
84.5,26.25,590711.8996,68,92.81124997,0.218974723,0.275286148,0.204980855,,,,,,,,,,0.849830217,0.480040705,0.243506861,-0.539372923,0.22919139,-0.410834325,0.44614017,0.115696835
85,26.25,555695,63,107.9661894,0.218242629,0.260463989,0.180396595,,,,,,,,,,0.93517157,0.480040705,0.156153415,-0.543333621,0.78421897,-0.419559815,0.240400695,-0.242974925
85.5,26.25,524241.6039,58,102.5741491,0.210718887,0.171978511,0.071741394,,,,,,,,,,1.020512923,0.480040705,0.077689514,-0.547294319,0.586743349,-0.509231821,-0.987824953,-1.828198648
86,26.25,497028.7252,55,100.8172701,0.207210562,0.141898768,0.180750317,,,,,,,,,,1.105854276,0.480040705,0.009804044,-0.549670738,0.522400215,-0.551045926,-1.405347835,-0.237814302
86.5,26.25,474786.0018,56,96.58248249,0.190321654,0.13900451,0.138860222,,,,,,,,,,1.191195629,0.480040705,-0.045682837,-0.548878598,0.367307288,-0.75233702,-1.44552168,-0.84896933
87,26.25,458237.8251,66,125.7837561,0.195985535,0.197678263,0.153503864,,,,,,,,,,1.276536982,0.480040705,-0.086964055,-0.540957202,1.436761395,-0.684831839,-0.631098682,-0.635326094
87.5,26.25,448015.633,57,147.6709232,0.21838696,0.281692278,0.200615305,,,,,,,,,,1.361878335,0.480040705,-0.112464419,-0.548086458,2.238347006,-0.4178396,0.535060673,0.052005697
88,26.25,444556,56,145.6738747,0.187482371,0.21386088,0.183585195,,,,,,,,,,1.447219688,0.480040705,-0.121094848,-0.548878598,2.165208014,-0.786177123,-0.406475324,-0.196454884
89,26.25,444556,59,167.5744837,0.140318021,0.184399793,0.177504606,,,,,,,,,,1.617902394,0.480040705,-0.121094848,-0.546502179,2.967285915,-1.348307228,-0.815410931,-0.285167563
89.5,26.25,448015.633,39,167.8799409,0.157005533,0.189910917,0.096686047,,,,,,,,,,1.703243747,0.480040705,-0.112464419,-0.56234497,2.97847284,-1.149416479,-0.738913589,-1.464268939
90,26.25,458237.8251,57,136.762047,0.213839798,0.277277688,0.197527075,,,,,,,,,,1.7885851,0.480040705,-0.086964055,-0.548086458,1.838825307,-0.472035124,0.473783808,0.006950003
90.5,26.25,474786.0018,39,122.0504801,0.178914438,0.184675323,0.155879281,,,,,,,,,,1.873926453,0.480040705,-0.045682837,-0.56234497,1.3000356,-0.888294359,-0.811586427,-0.600669977
91,26.25,497028.7252,40,84.61770101,0.179855325,0.200490322,0.210517818,,,,,,,,,,1.959267806,0.480040705,0.009804044,-0.561552831,-0.070885404,-0.877080362,-0.592065803,0.196478289
91.5,26.25,524241.6039,52,82.29822527,0.185254194,0.255826371,0.217081808,,,,,,,,,,2.044609159,0.480040705,0.077689514,-0.552047156,-0.155832824,-0.812733736,0.176028082,0.292243541
92,26.25,555695,403,94.27947533,0.188313318,0.067962852,0.118267054,,,,,,,,,,2.129950512,0.480040705,0.156153415,-0.274006172,0.282963005,-0.77627345,-2.431617799,-1.149413102
92.5,26.25,590711.8996,63,70.38855845,0.211259842,0.336307306,0.237728688,,,,,,,,,,2.215291865,0.480040705,0.243506861,-0.543333621,-0.592007022,-0.502784428,1.293146402,0.593470944
93,26.25,628697.1137,100,66.87071399,0.171382113,0.208373284,0.169493486,,,,,,,,,,2.300633218,0.480040705,0.338265088,-0.514024458,-0.720842951,-0.978068662,-0.482646084,-0.4020457
93.5,26.25,669145.3859,883,77.73212811,0.203254036,0.307447901,0.292642646,,,,,,,,,,2.385974571,0.480040705,0.43916768,0.106220815,-0.323059481,-0.598201932,0.892562462,1.394637461
94,26.25,711636.8352,115,63.97273229,0.154058326,0.227733703,0.268121994,,,,,,,,,,2.471315924,0.480040705,0.545167199,-0.502142364,-0.826977309,-1.184542878,-0.213913139,1.036893709
94.5,26.25,755826.9398,850,65.78057738,0.147477194,0.086140323,0.1721832,,,,,,,,,,2.556657277,0.480040705,0.655404197,0.08008021,-0.760767616,-1.262980351,-2.179304802,-0.36280415
95,26.25,801434.7192,2571,69.14076218,0.116218187,0.157412276,0.181353996,,,,,,,,,,2.64199863,0.480040705,0.769177739,1.443352385,-0.637705743,-1.635542019,-1.190012066,-0.229006934
70,26.75,351452.3811,91,43.56920333,0.387657244,0.381299003,0.27236404,,,,,,,,,,-1.62506902,0.564320456,-0.353351901,-0.521153714,-1.574226835,1.599614736,1.917655162,1.098782987
70.5,26.75,372771.5307,189,44.77444491,0.402495993,0.426877506,0.338285703,,,,,,,,,,-1.539727667,0.564320456,-0.300168975,-0.443524037,-1.530086617,1.776470932,2.550309103,2.060546282
71,26.75,388986.5,275,43.73461664,0.362951237,0.318320356,0.202188198,,,,,,,,,,-1.454386314,0.564320456,-0.25971898,-0.375400035,-1.568168813,1.305155249,1.043477939,0.0749534
71.5,26.75,392935.7027,286,41.25769469,0.336337092,0.254018808,0.195127113,,,,,,,,,,-1.369044961,0.564320456,-0.249867266,-0.3666865,-1.658882471,0.987953547,0.150938144,-0.028064213
72,26.75,404552.0661,224,41.79452583,0.288085775,0.273132803,0.197770469,,,,,,,,,,-1.283703608,0.564320456,-0.220888991,-0.415799153,-1.639221813,0.412868385,0.416250593,0.010500997
72.5,26.75,423204.7089,276,42.6666993,0.262207468,0.236955204,0.150599888,,,,,,,,,,-1.198362255,0.564320456,-0.174357954,-0.374607896,-1.60727973,0.104436796,-0.085913785,-0.677693616
73,26.75,448015.633,304,57.76603547,0.283202433,0.213051169,0.121592171,,,,,,,,,,-1.113020902,0.564320456,-0.112464419,-0.352427988,-1.054288539,0.354666087,-0.417714545,-1.100901348
73.5,26.75,478026.9235,306,53.61213464,0.287493516,0.299440535,0.199416968,,,,,,,,,,-1.027679549,0.564320456,-0.037598007,-0.350843709,-1.206419105,0.405809523,0.78141595,0.034522574
74,26.75,512325.4731,308,65.48512847,0.284617663,0.309565617,0.235073041,,,,,,,,,,-0.942338196,0.564320456,0.047963437,-0.34925943,-0.771588002,0.37153356,0.92195749,0.554726414
74.5,26.75,527178.5452,400,57.43233024,0.287721323,0.31684008,0.213722404,,,,,,,,,,-0.856996843,0.564320456,0.085016032,-0.276382591,-1.066510007,0.40852465,1.022930918,0.243231557
75,26.75,547296.1079,393,59.73184858,0.262563995,0.272260253,0.216808044,,,,,,,,,,-0.77165549,0.564320456,0.13520147,-0.281927568,-0.982293497,0.108686076,0.404139133,0.288249464
75.5,26.75,572123.0366,338,69.88726724,0.279662591,0.282851738,0.237948191,,,,,,,,,,-0.686314137,0.564320456,0.19713493,-0.325495243,-0.610366083,0.312476345,0.551154596,0.59667338
76,26.75,601076.0659,339,66.75828195,0.294697307,0.371248622,0.322041521,,,,,,,,,,-0.600972784,0.564320456,0.269361395,-0.324703104,-0.724960611,0.491668181,1.778150511,1.823551988
76.5,26.75,633589.79,414,69.98507083,0.265768788,0.304076594,0.238609123,,,,,,,,,,-0.515631431,0.564320456,0.350470399,-0.265292637,-0.606784169,0.146882524,0.845766922,0.606316039
77,26.75,669145.3859,230,65.57554278,0.243451876,0.243177859,0.15648969,,,,,,,,,,-0.430290078,0.564320456,0.43916768,-0.411046315,-0.76827671,-0.119102443,0.000459987,-0.591764422
77.5,26.75,707284.286,208,73.28289032,0.224615149,0.174586527,0.139946507,,,,,,,,,,-0.344948725,0.564320456,0.534309294,-0.428473385,-0.486006334,-0.343608692,-0.951624299,-0.833120988
78,26.75,747611.1462,172,80.40637508,0.232468737,0.245491,0.196343229,,,,,,,,,,-0.259607372,0.564320456,0.634909011,-0.45699041,-0.225119082,-0.250005404,0.032567618,-0.010321703
78.5,26.75,789790.9837,160,71.44277972,0.236097577,0.166928442,0.117168543,,,,,,,,,,-0.174266019,0.564320456,0.740131181,-0.466496084,-0.553397704,-0.206754936,-1.057922605,-1.165439815
79,26.75,833542.5,135,76.32254275,0.220604498,0.219554649,0.188966935,,,,,,,,,,-0.088924666,0.564320456,0.849274073,-0.486299573,-0.374683492,-0.391409789,-0.327442772,-0.117938054
79.5,26.75,878630.9263,143,68.6186936,0.267227332,0.166400677,0.17654574,,,,,,,,,,-0.003583313,0.564320456,0.961752032,-0.479962457,-0.656825744,0.164266236,-1.065248265,-0.299156926
80,26.75,924860.7634,136,85.3994806,0.252243499,0.227217553,0.185406277,,,,,,,,,,0.08175804,0.564320456,1.077077364,-0.485507434,-0.042253866,-0.014319149,-0.221077576,-0.16988623
80.5,26.75,924860.7634,132,95.92077286,0.273981992,0.29446988,0.253671802,,,,,,,,,,0.167099393,0.564320456,1.077077364,-0.488675992,0.343073137,0.244771909,0.712420606,0.82607281
81,26.75,896031.2659,121,96.66791297,0.242666682,0.228176872,0.179799845,,,,,,,,,,0.252440746,0.564320456,1.005159062,-0.497389527,0.370436055,-0.128460808,-0.207761716,-0.251681201
