Longitude,Latitude,Elevation (m),Distance (m),L-CV,L-Skew,L-kurtosis,,,,,,,,,,,Longitude,Latitude,Elevation (m),Distance (m),L-CV,L-Skew,L-kurtosis
76.75,19,384,413050.0062,0.262028059,0.40445955,0.313007499,,,,,,,,,,,-0.456337364,-0.752175689,-0.281258064,-0.211126459,0.097527542,2.430480049,1.872832193
77,19,392,439315.4632,0.228854454,0.28370389,0.223463036,,,,,,,,,,,-0.413419691,-0.752175689,-0.274854908,-0.145495603,-0.301532544,0.61418857,0.443587044
77.25,19,431,465757.2617,0.224684034,0.226012044,0.19252142,,,,,,,,,,,-0.370502019,-0.752175689,-0.243639524,-0.079424113,-0.351700385,-0.253557159,-0.050281064
77.5,19,345,452302.945,0.233476371,0.307908937,0.211387152,,,,,,,,,,,-0.327584346,-0.752175689,-0.312473448,-0.11304311,-0.245933443,0.978257804,0.250840357
77.75,19,385,434011.6766,0.232547338,0.311209822,0.218007275,,,,,,,,,,,-0.284666673,-0.752175689,-0.28045767,-0.158748449,-0.257109196,1.027906568,0.35650606
78,19,357,416771.25,0.22214164,0.24475008,0.171581982,,,,,,,,,,,-0.241749001,-0.752175689,-0.302868714,-0.201827995,-0.382283976,0.028282509,-0.384501508
78.25,19,329,400717.3596,0.232596985,0.252427148,0.14653521,,,,,,,,,,,-0.198831328,-0.752175689,-0.325279759,-0.241942682,-0.25651197,0.143753644,-0.784280302
78.5,19,299,385998.0739,0.268981421,0.356472672,0.215413206,,,,,,,,,,,-0.155913655,-0.752175689,-0.349291593,-0.278722522,0.181172633,1.708707193,0.315101372
78.75,19,225,372771.5307,0.251296136,0.342891831,0.223465037,,,,,,,,,,,-0.112995983,-0.752175689,-0.408520783,-0.31177237,-0.031571545,1.504437134,0.443618983
79,19,211,355818.4176,0.241650924,0.28548868,0.222282595,,,,,,,,,,,-0.07007831,-0.752175689,-0.419726306,-0.354133991,-0.147598101,0.641033679,0.424745683
79.25,19,372,339156.0892,0.228559855,0.246653988,0.216100614,,,,,,,,,,,-0.027160637,-0.752175689,-0.290862798,-0.395769013,-0.305076406,0.056919277,0.326073291
79.5,19,191,324023.07,0.234757381,0.235324278,0.138761831,,,,,,,,,,,0.015757035,-0.752175689,-0.435734195,-0.433582671,-0.230523603,-0.113491416,-0.908353459
79.75,19,172,310642.9466,0.220139177,0.237678201,0.185014657,,,,,,,,,,,0.058674708,-0.752175689,-0.45094169,-0.467016278,-0.406372496,-0.078085951,-0.170098686
80,19,122,299250.9119,0.225066855,0.313883236,0.227834417,,,,,,,,,,,0.101592381,-0.752175689,-0.490961413,-0.495482144,-0.347095261,1.068117512,0.513359924
80.25,19,119,290081.3106,0.216110104,0.28898298,0.233146368,,,,,,,,,,,0.144510053,-0.752175689,-0.493362596,-0.518394701,-0.454840012,0.693591607,0.598145515
80.5,19,228,275054.9972,0.199932716,0.25426668,0.186123398,,,,,,,,,,,0.187427726,-0.752175689,-0.4061196,-0.555941728,-0.649445025,0.17142213,-0.152401749
80.75,19,575,256162.7366,0.181396462,0.237831733,0.189537725,,,,,,,,,,,0.230345399,-0.752175689,-0.128382722,-0.603148797,-0.872425889,-0.075776669,-0.097904686
81,19,332,235761.411,0.200152089,0.253583304,0.231358035,,,,,,,,,,,0.273263071,-0.752175689,-0.322878576,-0.654126645,-0.646806089,0.16114344,0.569601413
81.25,19,346,217005.8383,0.206884192,0.238262357,0.209143177,,,,,,,,,,,0.316180744,-0.752175689,-0.311673054,-0.700992165,-0.565822621,-0.069299634,0.215023621
81.5,19,511,200358.6798,0.198912424,0.154483061,0.147034634,,,,,,,,,,,0.359098417,-0.752175689,-0.179607968,-0.742589281,-0.661718572,-1.329427908,-0.77630885
81.75,19,691,186385.7653,0.201973713,0.161168447,0.153858908,,,,,,,,,,,0.402016089,-0.752175689,-0.035536965,-0.777504126,-0.624892962,-1.228872707,-0.667384633
82,19,589,175726.1906,0.201202535,0.148857668,0.130571533,,,,,,,,,,,0.444933762,-0.752175689,-0.1171772,-0.804139757,-0.634169806,-1.414039704,-1.039081181
82.25,19,569,157174.2784,0.209076149,0.233438407,0.204347341,,,,,,,,,,,0.487851434,-0.752175689,-0.133185089,-0.850496379,-0.539454593,-0.141856889,0.138475891
82.5,19,582,138923.75,0.22795583,0.268265398,0.181340078,,,,,,,,,,,0.530769107,-0.752175689,-0.122779961,-0.896099919,-0.312342492,0.381977496,-0.228749707
82.75,19,821,117880.7055,0.252277888,0.355403395,0.221104185,,,,,,,,,,,0.57368678,-0.752175689,0.068514315,-0.948681263,-0.019761613,1.692624148,0.405936739
83,19,806,100179.3399,0.233818984,0.329964491,0.220786436,,,,,,,,,,,0.616604452,-0.752175689,0.056508398,-0.992912581,-0.241811999,1.309996414,0.400865055
83.25,19,771,78587.13921,0.204522045,0.252805881,0.190343787,,,,,,,,,,,0.659522125,-0.752175689,0.028494592,-1.04686613,-0.59423794,0.149450185,-0.085038896
83.5,19,473,62128.59065,0.243927444,0.292282215,0.206867957,,,,,,,,,,,0.702439798,-0.752175689,-0.210022957,-1.087991957,-0.120212827,0.743215554,0.178708174
83.75,19,113,55569.5,0.233078474,0.213741147,0.15317324,,,,,,,,,,,0.74535747,-0.752175689,-0.498164963,-1.104381496,-0.250719924,-0.43812429,-0.678328779
84,19,294,39293.5696,0.235371117,0.142710325,0.152361016,,,,,,,,,,,0.788275143,-0.752175689,-0.353293565,-1.145051006,-0.223140699,-1.506502175,-0.691292922
84.25,19,779,27784.75,0.231349966,0.190398572,0.153299141,,,,,,,,,,,0.831192816,-0.752175689,0.034897748,-1.173808689,-0.271512917,-0.789221042,-0.676319237
84.5,19,184,0,0.237008053,0.223803067,0.167680707,,,,,,,,,,,0.874110488,-0.752175689,-0.441336956,-1.243235881,-0.203449266,-0.286782485,-0.44677089
73.25,19.25,33,27784.75,0.178177369,0.154267283,0.193164619,,,,,,,,,,,-1.057184781,-0.710034185,-0.56219652,-1.173808689,-0.911149794,-1.332673435,-0.040014779
73.5,19.25,145,55569.5,0.219607191,0.160318544,0.192087663,,,,,,,,,,,-1.014267108,-0.710034185,-0.47255234,-1.104381496,-0.412771993,-1.241656137,-0.057204386
73.75,19.25,721,83354.25,0.256564797,0.286029995,0.185478098,,,,,,,,,,,-0.971349436,-0.710034185,-0.011525131,-1.034954304,0.031807527,0.649175623,-0.16270157
74,19.25,681,111139,0.237682984,0.269384448,0.229753686,,,,,,,,,,,-0.928431763,-0.710034185,-0.043540909,-0.965527111,-0.19533022,0.398809179,0.543993933
74.25,19.25,818,138923.75,0.242043879,0.326798248,0.314409688,,,,,,,,,,,-0.88551409,-0.710034185,0.066113132,-0.896099919,-0.14287107,1.262372806,1.895212938
74.5,19.25,586,166708.5,0.229396786,0.317016256,0.339682185,,,,,,,,,,,-0.842596418,-0.710034185,-0.119578383,-0.826672727,-0.29500859,1.115241411,2.298594594
74.75,19.25,762,194493.25,0.219883039,0.182086915,0.154267659,,,,,,,,,,,-0.799678745,-0.710034185,0.021291042,-0.757245534,-0.409453695,-0.91423706,-0.66086044
75,19.25,527,222278,0.215996459,0.231499822,0.238847605,,,,,,,,,,,-0.756761072,-0.710034185,-0.166801656,-0.687818342,-0.456207098,-0.171015236,0.689144613
75.25,19.25,515,250062.75,0.210421426,0.200915543,0.199449076,,,,,,,,,,,-0.7138434,-0.710034185,-0.17640639,-0.618391149,-0.523271656,-0.631034794,0.060293263
75.5,19.25,490,277847.5,0.210512947,0.159157062,0.211739548,,,,,,,,,,,-0.670925727,-0.710034185,-0.196416251,-0.548963957,-0.522170709,-1.259126042,0.256465051
75.75,19.25,459,305632.25,0.223787629,0.2042661,0.231796097,,,,,,,,,,,-0.628008055,-0.710034185,-0.22122848,-0.479536765,-0.362483641,-0.580638911,0.576593448
76,19.25,425,333417,0.252613269,0.342192056,0.247476378,,,,,,,,,,,-0.585090382,-0.710034185,-0.248441891,-0.410109572,-0.015727165,1.493911785,0.826870961
76.25,19.25,405,361201.75,0.235256961,0.308988079,0.260481444,,,,,,,,,,,-0.542172709,-0.710034185,-0.26444978,-0.34068238,-0.224513932,0.994489229,1.034448592
76.5,19.25,422,388986.5,0.261554846,0.376595337,0.285478645,,,,,,,,,,,-0.499255037,-0.710034185,-0.250843075,-0.271255187,0.091835051,2.011373129,1.433436168
76.75,19.25,407,416771.25,0.250732029,0.390569414,0.309430739,,,,,,,,,,,-0.456337364,-0.710034185,-0.262848991,-0.201827995,-0.03835744,2.221557869,1.815742489
77,19.25,380,444556,0.240431475,0.290587335,0.24049422,,,,,,,,,,,-0.413419691,-0.710034185,-0.284459642,-0.132400803,-0.162267396,0.717722785,0.715426712
77.25,19.25,369,472340.75,0.226889784,0.222005656,0.172520226,,,,,,,,,,,-0.370502019,-0.710034185,-0.293263981,-0.06297361,-0.325166435,-0.313817427,-0.369525924
77.5,19.25,392,473157.2471,0.217938572,0.234444835,0.139895798,,,,,,,,,,,-0.327584346,-0.710034185,-0.274854908,-0.060933387,-0.432844555,-0.126719159,-0.890253882
77.75,19.25,454,455703.8063,0.219241816,0.224130159,0.157895417,,,,,,,,,,,-0.284666673,-0.710034185,-0.225230452,-0.104545202,-0.417167252,-0.281862679,-0.602956742
78,19.25,395,439315.4632,0.24263474,0.273729285,0.171020273,,,,,,,,,,,-0.241749001,-0.710034185,-0.272453725,-0.145495603,-0.135763339,0.464160074,-0.393467109
78.25,19.25,387,424115.8025,0.239458569,0.264974843,0.166261281,,,,,,,,,,,-0.198831328,-0.710034185,-0.278856881,-0.183475782,-0.173970916,0.332484106,-0.46942676
78.5,19.25,424,410236.9147,0.237241234,0.282491351,0.170733678,,,,,,,,,,,-0.155913655,-0.710034185,-0.249242286,-0.218155677,-0.200644228,0.595950715,-0.398041534
78.75,19.25,297,394895.4918,0.255384294,0.306466631,0.163547999,,,,,,,,,,,-0.112995983,-0.710034185,-0.350892382,-0.256490084,0.01760673,0.956564012,-0.512734241
79,19.25,541,377913.4699,0.246331805,0.269265697,0.215299605,,,,,,,,,,,-0.07007831,-0.710034185,-0.155596134,-0.298923941,-0.091289696,0.39702304,0.313288154
79.25,19.25,415,362268.8085,0.252688211,0.283140893,0.193708117,,,,,,,,,,,-0.027160637,-0.710034185,-0.256445836,-0.338016066,-0.014825654,0.605720506,-0.031339849
79.5,19.25,198,348141.9297,0.242460698,0.188954921,0.105118889,,,,,,,,,,,0.015757035,-0.710034185,-0.430131434,-0.373315629,-0.137856968,-0.810935064,-1.445338215
79.75,19.25,141,335724.4112,0.236699617,0.295929968,0.250478733,,,,,,,,,,,0.058674708,-0.710034185,-0.475753918,-0.404343924,-0.20715958,0.798081576,0.87479242
80,19.25,340,325212.1499,0.220394402,0.283750082,0.242345614,,,,,,,,,,,0.101592381,-0.710034185,-0.31647542,-0.430611456,-0.403302281,0.614883346,0.744977349
80.25,19.25,234,314348.5568,0.205682134,0.263073087,0.220064779,,,,,,,,,,,0.144510053,-0.710034185,-0.401317233,-0.457756878,-0.580282712,0.303879706,0.389346478
80.5,19.25,214,295355.9498,0.19393002,0.233810252,0.194918821,,,,,,,,,,,0.187427726,-0.710034185,-0.417325122,-0.505214688,-0.721654131,-0.136263951,-0.012015452
80.75,19.25,269,275054.9972,0.180073946,0.156997575,0.119956324,,,,,,,,,,,0.230345399,-0.710034185,-0.373303427,-0.555941728,-0.888335023,-1.291606986,-1.208513611
81,19.25,575,256162.7366,0.182963911,0.196827283,0.161335101,,,,,,,,,,,0.273263071,-0.710034185,-0.128382722,-0.603148797,-0.853570346,-0.692526502,-0.548054948
81.25,19.25,788,239013.4618,0.192579187,0.228681463,0.176413814,,,,,,,,,,,0.316180744,-0.710034185,0.042101298,-0.646000578,-0.737903904,-0.213406304,-0.307379236
81.5,19.25,428,224007.8165,0.197523045,0.135502461,0.129446415,,,,,,,,,,,0.359098417,-0.710034185,-0.246040708,-0.68349596,-0.678432032,-1.614915992,-1.057039516
81.75,19.25,550,211602.3544,0.204806261,0.14485243,0.135564563,,,,,,,,,,,0.402016089,-0.710034185,-0.148392584,-0.71449413,-0.590818979,-1.474282675,-0.959385981
82,19.25,566,196467.8513,0.219305767,0.2048941,0.170114716,,,,,,,,,,,0.444933762,-0.710034185,-0.135586272,-0.752311496,-0.416397957,-0.571193134,-0.407920966
82.25,19.25,587,177909.2088,0.23149128,0.223582598,0.143259032,,,,,,,,,,,0.487851434,-0.710034185,-0.118777989,-0.798684936,-0.269812988,-0.290098569,-0.836572329
82.5,19.25,575,157174.2784,0.247251242,0.267706331,0.151571748,,,,,,,,,,,0.530769107,-0.710034185,-0.128382722,-0.850496379,-0.080229379,0.373568544,-0.703890658
82.75,19.25,575,138923.75,0.283244929,0.344131079,0.21176898,,,,,,,,,,,0.57368678,-0.710034185,-0.128382722,-0.896099919,0.35275473,1.52307672,0.256934824
83,19.25,824,117880.7055,0.247736612,0.327878132,0.243180409,,,,,,,,,,,0.616604452,-0.710034185,0.070915498,-0.948681263,-0.074390646,1.278615391,0.758301754
83.25,19.25,812,100179.3399,0.222661683,0.280067329,0.214477622,,,,,,,,,,,0.659522125,-0.710034185,0.061310765,-0.992912581,-0.376028147,0.559490888,0.300168245
83.5,19.25,355,87863.09528,0.22527323,0.234793895,0.155969263,,,,,,,,,,,0.702439798,-0.710034185,-0.304469503,-1.023687819,-0.344612684,-0.121468931,-0.633700645
83.75,19.25,123,83354.25,0.236543905,0.229483139,0.177276522,,,,,,,,,,,0.74535747,-0.710034185,-0.490161018,-1.034954304,-0.209032709,-0.201348259,-0.293609303
84,19.25,519,55569.5,0.234108192,0.187785561,0.132182063,,,,,,,,,,,0.788275143,-0.710034185,-0.173204812,-1.104381496,-0.238332987,-0.828523462,-1.013375044
84.25,19.25,621,27784.75,0.239483191,0.231748648,0.144584674,,,,,,,,,,,0.831192816,-0.710034185,-0.091564577,-1.173808689,-0.173674727,-0.167272633,-0.815413372
84.5,19.25,76,0,0.241147855,0.272332259,0.192565212,,,,,,,,,,,0.874110488,-0.710034185,-0.527779558,-1.243235881,-0.153649742,0.443147341,-0.049582088
84.75,19.25,26,0,0.232236726,0.282005872,0.167752301,,,,,,,,,,,0.917028161,-0.710034185,-0.567799281,-1.243235881,-0.260845686,0.588648603,-0.445628158
73,19.5,11,27784.75,0.175451583,0.236162654,0.214157055,,,,,,,,,,,-1.100102454,-0.667892681,-0.579805198,-1.173808689,-0.943939489,-0.100881364,0.295051582
73.25,19.5,538,39293.5696,0.176539437,0.125451848,0.14600581,,,,,,,,,,,-1.057184781,-0.667892681,-0.157997317,-1.145051006,-0.930853208,-1.766087728,-0.792730209
73.5,19.5,217,62128.59065,0.199202064,0.205448316,0.183975163,,,,,,,,,,,-1.014267108,-0.667892681,-0.414923939,-1.087991957,-0.658234364,-0.562857145,-0.186690351
73.75,19.5,768,87863.09528,0.263622976,0.308113421,0.202150594,,,,,,,,,,,-0.971349436,-0.667892681,0.026093409,-1.023687819,0.116713509,0.981333457,0.103412975
74,19.5,697,114559.4563,0.253261774,0.327630393,0.258133623,,,,,,,,,,,-0.928431763,-0.667892681,-0.030734598,-0.95698024,-0.007926009,1.274889137,0.99697434
74.25,19.5,599,141674.9828,0.226934893,0.292885295,0.259955385,,,,,,,,,,,-0.88551409,-0.667892681,-0.109173255,-0.889225271,-0.324623799,0.752286508,1.026052012
74.5,19.5,531,169008.0414,0.224881107,0.26073241,0.274255503,,,,,,,,,,,-0.842596418,-0.667892681,-0.163600078,-0.820926744,-0.349329706,0.268673475,1.254300343
74.75,19.5,499,196467.8513,0.237567182,0.261755219,0.213327972,,,,,,,,,,,-0.799678745,-0.667892681,-0.189212701,-0.752311496,-0.196723254,0.284057592,0.281818348
75,19.5,523,224007.8165,0.220445709,0.212209817,0.18683677,,,,,,,,,,,-0.756761072,-0.667892681,-0.170003234,-0.68349596,-0.402685086,-0.461157095,-0.141015412
75.25,19.5,460,251601.6248,0.237065895,0.22637551,0.177869547,,,,,,,,,,,-0.7138434,-0.667892681,-0.220428085,-0.614545883,-0.202753459,-0.24809025,-0.284143859
75.5,19.5,464,279233.2716,0.219527044,0.159372938,0.099885821,,,,,,,,,,,-0.670925727,-0.667892681,-0.217226507,-0.545501258,-0.413736117,-1.255879041,-1.528864731
75.75,19.5,457,306892.582,0.208450092,0.190233297,0.113024465,,,,,,,,,,,-0.628008055,-0.667892681,-0.222829268,-0.476387508,-0.546985712,-0.791706951,-1.319155023
76,19.5,454,334572.6929,0.217204889,0.281290199,0.179138875,,,,,,,,,,,-0.585090382,-0.667892681,-0.225230452,-0.407221783,-0.441670355,0.577884132,-0.263883747
76.25,19.5,451,362268.8085,0.234403985,0.343790841,0.279054321,,,,,,,,,,,-0.542172709,-0.667892681,-0.227631635,-0.338016066,-0.234774761,1.517959185,1.33089567
76.5,19.5,412,389977.5368,0.245846837,0.357040356,0.282443339,,,,,,,,,,,-0.499255037,-0.667892681,-0.258847019,-0.268778832,-0.097123592,1.717245754,1.384988769
76.75,19.5,413,417696.3873,0.253699993,0.38480689,0.287254714,,,,,,,,,,,-0.456337364,-0.667892681,-0.258046625,-0.199516307,-0.002654478,2.134883479,1.461784521
77,19.5,418,445423.4255,0.246256886,0.337915305,0.248674069,,,,,,,,,,,-0.413419691,-0.667892681,-0.254044652,-0.130233322,-0.09219093,1.429584976,0.845987655
77.25,19.5,517,473157.2471,0.21659856,0.315539336,0.197456132,,,,,,,,,,,-0.370502019,-0.667892681,-0.174805601,-0.060933387,-0.448964157,1.093026989,0.028483305
77.5,19.5,406,494693.3855,0.194679623,0.224466115,0.20248511,,,,,,,,,,,-0.327584346,-0.667892681,-0.263649386,-0.007119923,-0.712636823,-0.276809549,0.108752282
77.75,19.5,399,478026.9235,0.205781976,0.257259117,0.208357662,,,,,,,,,,,-0.284666673,-0.667892681,-0.269252147,-0.048765274,-0.579081669,0.216431514,0.202485788
78,19.5,401,462430.3817,0.231005473,0.3074994,0.240485507,,,,,,,,,,,-0.241749001,-0.667892681,-0.267651358,-0.08773716,-0.275656977,0.972097939,0.715287641
78.25,19.5,351,448015.633,0.222648163,0.27793155,0.160088346,,,,,,,,,,,-0.198831328,-0.667892681,-0.307671081,-0.123756039,-0.376190785,0.527366537,-0.567954766
78.5,19.5,445,434011.6766,0.229016159,0.309468131,0.177120291,,,,,,,,,,,-0.155913655,-0.667892681,-0.232434002,-0.158748449,-0.299587322,1.001709713,-0.296102952
78.75,19.5,487,416771.25,0.246967011,0.26671082,0.115508493,,,,,,,,,,,-0.112995983,-0.667892681,-0.198817435,-0.201827995,-0.08364852,0.358595017,-1.279506732
79,19.5,399,400717.3596,0.241977989,0.277749498,0.20027423,,,,,,,,,,,-0.07007831,-0.667892681,-0.269252147,-0.241942682,-0.14366369,0.524628284,0.073463785
79.25,19.5,436,385998.0739,0.241635676,0.240566178,0.174447118,,,,,,,,,,,-0.027160637,-0.667892681,-0.239637552,-0.278722522,-0.147781526,-0.034647755,-0.338770241
79.5,19.5,235,372771.5307,0.215189226,0.157545063,0.126748238,,,,,,,,,,,0.015757035,-0.667892681,-0.400516839,-0.31177237,-0.465917664,-1.283372194,-1.100105901
79.75,19.5,167,361201.75,0.258435625,0.276499009,0.228086168,,,,,,,,,,,0.058674708,-0.667892681,-0.454943662,-0.34068238,0.054312551,0.505819621,0.517378195
80,19.5,149,351452.3811,0.240258297,0.241835892,0.192783055,,,,,,,,,,,0.101592381,-0.667892681,-0.469350762,-0.365043632,-0.164350632,-0.015549928,-0.046105032
80.25,19.5,222,334572.6929,0.221519028,0.18582031,0.125930187,,,,,,,,,,,0.144510053,-0.667892681,-0.410921967,-0.407221783,-0.389773654,-0.858082893,-1.113163051
80.5,19.5,267,314348.5568,0.200725694,0.188309436,0.139103015,,,,,,,,,,,0.187427726,-0.667892681,-0.374904216,-0.457756878,-0.639905939,-0.820643834,-0.902907722
80.75,19.5,406,295355.9498,0.186136924,0.205768621,0.126904111,,,,,,,,,,,0.230345399,-0.667892681,-0.263649386,-0.505214688,-0.815400758,-0.558039423,-1.097617967
81,19.5,749,277847.5,0.190285513,0.201130665,0.177347956,,,,,,,,,,,0.273263071,-0.667892681,0.010885914,-0.548963957,-0.765495531,-0.627799134,-0.292469125
81.25,19.5,686,262120.802,0.20779014,0.220096869,0.116003705,,,,,,,,,,,0.316180744,-0.667892681,-0.039538937,-0.588261071,-0.554924568,-0.342527581,-1.271602509
81.5,19.5,573,248514.3626,0.214338081,0.196724976,0.112299786,,,,,,,,,,,0.359098417,-0.667892681,-0.129983511,-0.622260185,-0.476156467,-0.694065306,-1.330721835
81.75,19.5,610,235761.411,0.202268169,0.112144615,0.087051403,,,,,,,,,,,0.402016089,-0.667892681,-0.100368916,-0.654126645,-0.62135082,-1.966242436,-1.7337186
82,19.5,587,217005.8383,0.223785874,0.204027889,0.156075496,,,,,,,,,,,0.444933762,-0.667892681,-0.118777989,-0.700992165,-0.362504752,-0.584221854,-0.632005029
82.25,19.5,590,196467.8513,0.201694071,0.137076816,0.171469162,,,,,,,,,,,0.487851434,-0.667892681,-0.116376805,-0.752311496,-0.6282569,-1.591236045,-0.386302261
82.5,19.5,620,177909.2088,0.272920949,0.213878998,0.151385615,,,,,,,,,,,0.530769107,-0.667892681,-0.092364971,-0.798684936,0.228562972,-0.436050867,-0.70686158
82.75,19.5,263,157174.2784,0.346430279,0.352382015,0.231565384,,,,,,,,,,,0.57368678,-0.667892681,-0.378105794,-0.850496379,1.112839477,1.647179431,0.572910971
83,19.5,835,138923.75,0.277174919,0.244441653,0.160186263,,,,,,,,,,,0.616604452,-0.667892681,0.079719838,-0.896099919,0.279735874,0.023643444,-0.566391885
83.25,19.5,768,124257.1813,0.237059816,0.241192617,0.168043387,,,,,,,,,,,0.659522125,-0.667892681,0.026093409,-0.932748033,-0.202826586,-0.025225457,-0.440982049
83.5,19.5,403,114559.4563,0.221297129,0.240155024,0.130046541,,,,,,,,,,,0.702439798,-0.667892681,-0.266050569,-0.95698024,-0.392442976,-0.040831942,-1.04746073
83.75,19.5,232,87863.09528,0.224851229,0.197057113,0.103938732,,,,,,,,,,,0.74535747,-0.667892681,-0.402918022,-1.023687819,-0.349689122,-0.689069618,-1.464175043
84,19.5,309,62128.59065,0.233972291,0.262490678,0.167015147,,,,,,,,,,,0.788275143,-0.667892681,-0.341287649,-1.087991957,-0.239967801,0.295119665,-0.457394086
84.25,19.5,743,39293.5696,0.224998668,0.204377178,0.129083165,,,,,,,,,,,0.831192816,-0.667892681,0.006083547,-1.145051006,-0.347915513,-0.578968182,-1.062837454
84.5,19.5,412,27784.75,0.206672247,0.182027854,0.137550657,,,,,,,,,,,0.874110488,-0.667892681,-0.258847019,-1.173808689,-0.568372202,-0.9151254,-0.927685358
84.75,19.5,30,0,0.211653437,0.212528399,0.143155103,,,,,,,,,,,0.917028161,-0.667892681,-0.564597703,-1.243235881,-0.508451246,-0.456365289,-0.83823117
85,19.5,25,0,0.232692135,0.208151853,0.131217167,,,,,,,,,,,0.959945834,-0.667892681,-0.568599675,-1.243235881,-0.255367368,-0.52219312,-1.028776029
